predictor,PrcIncMSE,metric,region,iteration
slope_pct,4.97859929390432,peak2z_length,North Great Plains,3
awcave,4.453938074116934,peak2z_length,North Great Plains,3
permave,10.277653115325956,peak2z_length,North Great Plains,3
topwet,4.948393006573356,peak2z_length,North Great Plains,3
depth_bedrock_m,4.787819630869411,peak2z_length,North Great Plains,3
porosity,4.689936825213222,peak2z_length,North Great Plains,3
storage_m,5.164263095437902,peak2z_length,North Great Plains,3
clayave,7.770821593645397,peak2z_length,North Great Plains,3
siltave,3.6657651426526354,peak2z_length,North Great Plains,3
sandave,4.574735935250257,peak2z_length,North Great Plains,3
p_mm_cy,1.6778951586542203,peak2z_length,North Great Plains,4
p_mm_jas,1.891199284610419,peak2z_length,North Great Plains,4
p_mm_ond,2.099577199047513,peak2z_length,North Great Plains,4
p_mm_jfm,0.8191220137551362,peak2z_length,North Great Plains,4
p_mm_amj,1.2103991622204247,peak2z_length,North Great Plains,4
pet_mm_cy,5.554940055434978,peak2z_length,North Great Plains,4
pet_mm_jas,1.5465886508210727,peak2z_length,North Great Plains,4
pet_mm_ond,3.788729908065353,peak2z_length,North Great Plains,4
pet_mm_jfm,2.1316492874748922,peak2z_length,North Great Plains,4
pet_mm_amj,0.11115948637902666,peak2z_length,North Great Plains,4
T_max_c_cy,4.822362284408565,peak2z_length,North Great Plains,4
T_max_c_jas,1.7381530525291735,peak2z_length,North Great Plains,4
T_max_c_ond,4.14389409727291,peak2z_length,North Great Plains,4
T_max_c_jfm,3.6311706463176674,peak2z_length,North Great Plains,4
T_max_c_amj,1.977373407698881,peak2z_length,North Great Plains,4
swe_mm_cy,1.8468025254123788,peak2z_length,North Great Plains,4
swe_mm_jas,-0.5826270544638054,peak2z_length,North Great Plains,4
swe_mm_ond,2.9899458428859993,peak2z_length,North Great Plains,4
swe_mm_jfm,1.0710599490218191,peak2z_length,North Great Plains,4
swe_mm_amj,3.543437159015694,peak2z_length,North Great Plains,4
p.pet_cy,1.7893661658796542,peak2z_length,North Great Plains,4
swe.p_cy,2.343811749492397,peak2z_length,North Great Plains,4
p.pet_jfm,0.3916590512248259,peak2z_length,North Great Plains,4
swe.p_jfm,4.586653741178377,peak2z_length,North Great Plains,4
p.pet_amj,1.515119812993162,peak2z_length,North Great Plains,4
swe.p_amj,2.3525255653663675,peak2z_length,North Great Plains,4
p.pet_jas,1.08673660052846,peak2z_length,North Great Plains,4
swe.p_jas,-0.20952460882900367,peak2z_length,North Great Plains,4
p.pet_ond,4.755422660680847,peak2z_length,North Great Plains,4
swe.p_ond,3.0771442759385677,peak2z_length,North Great Plains,4
p_mm_cy.previous,3.297392143604604,peak2z_length,North Great Plains,4
p_mm_jas.previous,1.5533224022669434,peak2z_length,North Great Plains,4
p_mm_ond.previous,1.4953878521014612,peak2z_length,North Great Plains,4
p_mm_jfm.previous,2.29735545403655,peak2z_length,North Great Plains,4
p_mm_amj.previous,0.5329098767258972,peak2z_length,North Great Plains,4
