mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric,region_rf
6,1751,7,mae,standard,0.06285452727281471,5,0.0013523487605204476,Model060,annualfractionnoflow,Eastern Forests
6,1751,7,rmse,standard,0.10363009526250798,5,0.0022068676224479447,Model060,annualfractionnoflow,Eastern Forests
6,1751,7,rsq,standard,0.6371464796812466,5,0.030471174641655063,Model060,annualfractionnoflow,Eastern Forests
8,251,7,mae,standard,0.0625739237476564,5,0.001257121700340994,Model061,annualfractionnoflow,Eastern Forests
8,251,7,rmse,standard,0.10335436963368724,5,0.002132696374754893,Model061,annualfractionnoflow,Eastern Forests
8,251,7,rsq,standard,0.6377074179866185,5,0.029128516528131875,Model061,annualfractionnoflow,Eastern Forests
8,551,7,mae,standard,0.06278843496715784,5,0.0013284010981677947,Model062,annualfractionnoflow,Eastern Forests
8,551,7,rmse,standard,0.10376827618454491,5,0.002298713423196963,Model062,annualfractionnoflow,Eastern Forests
8,551,7,rsq,standard,0.6349514021512191,5,0.028128590997764512,Model062,annualfractionnoflow,Eastern Forests
8,851,7,mae,standard,0.06260622983750852,5,0.0013024885294993843,Model063,annualfractionnoflow,Eastern Forests
8,851,7,rmse,standard,0.10336680117903935,5,0.0022410958230847404,Model063,annualfractionnoflow,Eastern Forests
8,851,7,rsq,standard,0.6384609250148267,5,0.02904792200977515,Model063,annualfractionnoflow,Eastern Forests
8,1151,7,mae,standard,0.0625808320641498,5,0.0013079818924591068,Model064,annualfractionnoflow,Eastern Forests
8,1151,7,rmse,standard,0.10323204174537935,5,0.00209734091879062,Model064,annualfractionnoflow,Eastern Forests
8,1151,7,rsq,standard,0.6391447106963818,5,0.03006743402444268,Model064,annualfractionnoflow,Eastern Forests
8,1451,7,mae,standard,0.06259376784423903,5,0.0013211715983245794,Model065,annualfractionnoflow,Eastern Forests
8,1451,7,rmse,standard,0.10317430914259483,5,0.0022508603430827917,Model065,annualfractionnoflow,Eastern Forests
8,1451,7,rsq,standard,0.6395344420118628,5,0.02858882996332437,Model065,annualfractionnoflow,Eastern Forests
8,1751,7,mae,standard,0.06260802365872684,5,0.0013279311837587563,Model066,annualfractionnoflow,Eastern Forests
8,1751,7,rmse,standard,0.10324611903047266,5,0.00220331723235226,Model066,annualfractionnoflow,Eastern Forests
8,1751,7,rsq,standard,0.6386887342398779,5,0.029991791650866045,Model066,annualfractionnoflow,Eastern Forests
10,251,7,mae,standard,0.06261118315789994,5,0.0012262483700446422,Model067,annualfractionnoflow,Eastern Forests
10,251,7,rmse,standard,0.1036035362190019,5,0.0019622126410922475,Model067,annualfractionnoflow,Eastern Forests
10,251,7,rsq,standard,0.6345710715843502,5,0.030812700167223758,Model067,annualfractionnoflow,Eastern Forests
10,551,7,mae,standard,0.062509127468882,5,0.0012193916082100904,Model068,annualfractionnoflow,Eastern Forests
10,551,7,rmse,standard,0.10326708772398564,5,0.002131893490665421,Model068,annualfractionnoflow,Eastern Forests
10,551,7,rsq,standard,0.6386373711763439,5,0.029217836361744916,Model068,annualfractionnoflow,Eastern Forests
10,851,7,mae,standard,0.06265603016284356,5,0.0012979604165893304,Model069,annualfractionnoflow,Eastern Forests
10,851,7,rmse,standard,0.10354084072133721,5,0.002077822131828393,Model069,annualfractionnoflow,Eastern Forests
10,851,7,rsq,standard,0.6357269197463524,5,0.029160956782159776,Model069,annualfractionnoflow,Eastern Forests
10,1151,7,mae,standard,0.06261130373912609,5,0.0012906595910881086,Model070,annualfractionnoflow,Eastern Forests
10,1151,7,rmse,standard,0.10335162708219535,5,0.0020434420418628868,Model070,annualfractionnoflow,Eastern Forests
10,1151,7,rsq,standard,0.6373734142169577,5,0.030472452406875145,Model070,annualfractionnoflow,Eastern Forests
10,1451,7,mae,standard,0.06254407785878952,5,0.0012750635620023488,Model071,annualfractionnoflow,Eastern Forests
10,1451,7,rmse,standard,0.10334782280805242,5,0.0021103903939397486,Model071,annualfractionnoflow,Eastern Forests
10,1451,7,rsq,standard,0.637749890752776,5,0.029719495767372144,Model071,annualfractionnoflow,Eastern Forests
10,1751,7,mae,standard,0.06257623394546044,5,0.0012913311041658551,Model072,annualfractionnoflow,Eastern Forests
10,1751,7,rmse,standard,0.10327371908727627,5,0.0021571975128031875,Model072,annualfractionnoflow,Eastern Forests
10,1751,7,rsq,standard,0.6381378937802512,5,0.029424859206621353,Model072,annualfractionnoflow,Eastern Forests
1,251,11,mae,standard,0.07060888750591109,5,0.0013736897374183748,Model073,annualfractionnoflow,Eastern Forests
1,251,11,rmse,standard,0.11403852904318601,5,0.002796501016470171,Model073,annualfractionnoflow,Eastern Forests
1,251,11,rsq,standard,0.5786712348599605,5,0.03858173205317561,Model073,annualfractionnoflow,Eastern Forests
1,551,11,mae,standard,0.07043124055696297,5,0.0013932128837613829,Model074,annualfractionnoflow,Eastern Forests
1,551,11,rmse,standard,0.11374464223131832,5,0.0027840645353280277,Model074,annualfractionnoflow,Eastern Forests
1,551,11,rsq,standard,0.580294723945677,5,0.0365943443166589,Model074,annualfractionnoflow,Eastern Forests
1,851,11,mae,standard,0.07035520256068742,5,0.0014188365875063306,Model075,annualfractionnoflow,Eastern Forests
1,851,11,rmse,standard,0.1135854035393298,5,0.0027941139941650593,Model075,annualfractionnoflow,Eastern Forests
1,851,11,rsq,standard,0.581431465610334,5,0.03707452592040847,Model075,annualfractionnoflow,Eastern Forests
1,1151,11,mae,standard,0.07052000106345076,5,0.0014265008678787825,Model076,annualfractionnoflow,Eastern Forests
1,1151,11,rmse,standard,0.11377811822354292,5,0.0027977873096973953,Model076,annualfractionnoflow,Eastern Forests
1,1151,11,rsq,standard,0.5804259832236023,5,0.03664326821433652,Model076,annualfractionnoflow,Eastern Forests
1,1451,11,mae,standard,0.07040806742913756,5,0.0014512940414860484,Model077,annualfractionnoflow,Eastern Forests
1,1451,11,rmse,standard,0.11377357487910272,5,0.002846032606833103,Model077,annualfractionnoflow,Eastern Forests
1,1451,11,rsq,standard,0.5805061570659419,5,0.03606961068635173,Model077,annualfractionnoflow,Eastern Forests
1,1751,11,mae,standard,0.070387982815278,5,0.0014223530418148824,Model078,annualfractionnoflow,Eastern Forests
1,1751,11,rmse,standard,0.11351543865818951,5,0.0028243377420800733,Model078,annualfractionnoflow,Eastern Forests
1,1751,11,rsq,standard,0.5830009092570976,5,0.035764339441006356,Model078,annualfractionnoflow,Eastern Forests
2,251,11,mae,standard,0.06652921929065164,5,0.0014693720069718563,Model079,annualfractionnoflow,Eastern Forests
2,251,11,rmse,standard,0.10863977074674798,5,0.002486543477133379,Model079,annualfractionnoflow,Eastern Forests
2,251,11,rsq,standard,0.6076618626281782,5,0.03560203817023324,Model079,annualfractionnoflow,Eastern Forests
2,551,11,mae,standard,0.06672154657565993,5,0.001350878454547978,Model080,annualfractionnoflow,Eastern Forests
2,551,11,rmse,standard,0.10902237747181848,5,0.00255936918036535,Model080,annualfractionnoflow,Eastern Forests
2,551,11,rsq,standard,0.6048366674455046,5,0.0339018201871455,Model080,annualfractionnoflow,Eastern Forests
2,851,11,mae,standard,0.06654214284374556,5,0.001429506392695926,Model081,annualfractionnoflow,Eastern Forests
2,851,11,rmse,standard,0.10874154958600715,5,0.002611732315257713,Model081,annualfractionnoflow,Eastern Forests
2,851,11,rsq,standard,0.6068054968633201,5,0.033638398328616544,Model081,annualfractionnoflow,Eastern Forests
2,1151,11,mae,standard,0.06653933810687696,5,0.0013775384052554913,Model082,annualfractionnoflow,Eastern Forests
2,1151,11,rmse,standard,0.10859494993097125,5,0.002501487513491697,Model082,annualfractionnoflow,Eastern Forests
2,1151,11,rsq,standard,0.6088465102928886,5,0.03477371265961586,Model082,annualfractionnoflow,Eastern Forests
2,1451,11,mae,standard,0.0666087852718663,5,0.0014041552758054937,Model083,annualfractionnoflow,Eastern Forests
2,1451,11,rmse,standard,0.10882835618114917,5,0.002600496961960253,Model083,annualfractionnoflow,Eastern Forests
2,1451,11,rsq,standard,0.6074203673288887,5,0.033757476804980174,Model083,annualfractionnoflow,Eastern Forests
2,1751,11,mae,standard,0.06660727326331256,5,0.001383890672938478,Model084,annualfractionnoflow,Eastern Forests
2,1751,11,rmse,standard,0.10874985452648829,5,0.0024976345426474373,Model084,annualfractionnoflow,Eastern Forests
2,1751,11,rsq,standard,0.6078160120209584,5,0.03367601487687156,Model084,annualfractionnoflow,Eastern Forests
4,251,11,mae,standard,0.06457209412305037,5,0.001414523228932728,Model085,annualfractionnoflow,Eastern Forests
4,251,11,rmse,standard,0.10601446272803214,5,0.002320187724509367,Model085,annualfractionnoflow,Eastern Forests
4,251,11,rsq,standard,0.6223029097813315,5,0.03419027825501956,Model085,annualfractionnoflow,Eastern Forests
4,551,11,mae,standard,0.0644554617316539,5,0.0013859829273913285,Model086,annualfractionnoflow,Eastern Forests
4,551,11,rmse,standard,0.10601527137486731,5,0.002324758038331341,Model086,annualfractionnoflow,Eastern Forests
4,551,11,rsq,standard,0.6216637585740343,5,0.03219338601315295,Model086,annualfractionnoflow,Eastern Forests
4,851,11,mae,standard,0.06456967622818234,5,0.0014027602110220701,Model087,annualfractionnoflow,Eastern Forests
4,851,11,rmse,standard,0.10607895785860631,5,0.002404013045784037,Model087,annualfractionnoflow,Eastern Forests
4,851,11,rsq,standard,0.6220764322463188,5,0.031375339015554074,Model087,annualfractionnoflow,Eastern Forests
4,1151,11,mae,standard,0.06458029709363103,5,0.0013876687009319807,Model088,annualfractionnoflow,Eastern Forests
4,1151,11,rmse,standard,0.10618391600552173,5,0.0023765013535657284,Model088,annualfractionnoflow,Eastern Forests
4,1151,11,rsq,standard,0.62090038742727,5,0.03162976349375635,Model088,annualfractionnoflow,Eastern Forests
4,1451,11,mae,standard,0.06456113095425646,5,0.0013462537056750528,Model089,annualfractionnoflow,Eastern Forests
4,1451,11,rmse,standard,0.10618060647787401,5,0.0022847432317323535,Model089,annualfractionnoflow,Eastern Forests
4,1451,11,rsq,standard,0.6209752347661103,5,0.03172203807160968,Model089,annualfractionnoflow,Eastern Forests
4,1751,11,mae,standard,0.06453303648000906,5,0.0013785017702897101,Model090,annualfractionnoflow,Eastern Forests
4,1751,11,rmse,standard,0.10599476457932101,5,0.0024226256403639995,Model090,annualfractionnoflow,Eastern Forests
4,1751,11,rsq,standard,0.6226625229950415,5,0.03136243030534733,Model090,annualfractionnoflow,Eastern Forests
6,251,11,mae,standard,0.06422656816170315,5,0.0014258129431724594,Model091,annualfractionnoflow,Eastern Forests
6,251,11,rmse,standard,0.10565383898062083,5,0.0023349488394174387,Model091,annualfractionnoflow,Eastern Forests
6,251,11,rsq,standard,0.6221405331419002,5,0.030077533223556618,Model091,annualfractionnoflow,Eastern Forests
6,551,11,mae,standard,0.06380289037197107,5,0.0013973092235160733,Model092,annualfractionnoflow,Eastern Forests
6,551,11,rmse,standard,0.1050825250353951,5,0.0025451458530478545,Model092,annualfractionnoflow,Eastern Forests
6,551,11,rsq,standard,0.6272918115281528,5,0.029863514383485733,Model092,annualfractionnoflow,Eastern Forests
6,851,11,mae,standard,0.06386638330714893,5,0.0013002340130869382,Model093,annualfractionnoflow,Eastern Forests
6,851,11,rmse,standard,0.1051976251850578,5,0.0023156612479387022,Model093,annualfractionnoflow,Eastern Forests
6,851,11,rsq,standard,0.6261094547415801,5,0.029477494973749793,Model093,annualfractionnoflow,Eastern Forests
6,1151,11,mae,standard,0.06385736517391806,5,0.0013276210327278018,Model094,annualfractionnoflow,Eastern Forests
6,1151,11,rmse,standard,0.10513633116097426,5,0.002204533483839961,Model094,annualfractionnoflow,Eastern Forests
6,1151,11,rsq,standard,0.6269077480190355,5,0.03097329235964551,Model094,annualfractionnoflow,Eastern Forests
6,1451,11,mae,standard,0.06379513157651859,5,0.0014004231064137162,Model095,annualfractionnoflow,Eastern Forests
6,1451,11,rmse,standard,0.10490616316417772,5,0.0023369185557474926,Model095,annualfractionnoflow,Eastern Forests
6,1451,11,rsq,standard,0.6282193585330916,5,0.030737791445092963,Model095,annualfractionnoflow,Eastern Forests
6,1751,11,mae,standard,0.06378130323661563,5,0.0013223012534680143,Model096,annualfractionnoflow,Eastern Forests
6,1751,11,rmse,standard,0.10506855757509162,5,0.0023114918709763854,Model096,annualfractionnoflow,Eastern Forests
6,1751,11,rsq,standard,0.6274514109893702,5,0.030697470630805593,Model096,annualfractionnoflow,Eastern Forests
8,251,11,mae,standard,0.06369484659715524,5,0.00128541482686739,Model097,annualfractionnoflow,Eastern Forests
8,251,11,rmse,standard,0.1047913851076384,5,0.00217353812064004,Model097,annualfractionnoflow,Eastern Forests
8,251,11,rsq,standard,0.6271612564899072,5,0.031515176068520695,Model097,annualfractionnoflow,Eastern Forests
8,551,11,mae,standard,0.06355876503227392,5,0.0013051804079339878,Model098,annualfractionnoflow,Eastern Forests
8,551,11,rmse,standard,0.1048071825198627,5,0.002173553630463956,Model098,annualfractionnoflow,Eastern Forests
8,551,11,rsq,standard,0.6269807992048149,5,0.03006247551945374,Model098,annualfractionnoflow,Eastern Forests
8,851,11,mae,standard,0.06353982184560661,5,0.0013224305172343616,Model099,annualfractionnoflow,Eastern Forests
8,851,11,rmse,standard,0.10467344985468928,5,0.002273695583615291,Model099,annualfractionnoflow,Eastern Forests
8,851,11,rsq,standard,0.6290788982866242,5,0.02964921022959206,Model099,annualfractionnoflow,Eastern Forests
8,1151,11,mae,standard,0.0635950638221931,5,0.0013048979065267846,Model100,annualfractionnoflow,Eastern Forests
8,1151,11,rmse,standard,0.10469700440734228,5,0.0022105242271115307,Model100,annualfractionnoflow,Eastern Forests
8,1151,11,rsq,standard,0.6292661246956622,5,0.029734665162075426,Model100,annualfractionnoflow,Eastern Forests
8,1451,11,mae,standard,0.06347688678143945,5,0.0012880821554676378,Model101,annualfractionnoflow,Eastern Forests
8,1451,11,rmse,standard,0.10465733624605578,5,0.0021533161684609255,Model101,annualfractionnoflow,Eastern Forests
8,1451,11,rsq,standard,0.6291627015094072,5,0.030115633850507584,Model101,annualfractionnoflow,Eastern Forests
8,1751,11,mae,standard,0.06351626382185717,5,0.0013113548581108832,Model102,annualfractionnoflow,Eastern Forests
8,1751,11,rmse,standard,0.10463491813335947,5,0.0022673120778919902,Model102,annualfractionnoflow,Eastern Forests
8,1751,11,rsq,standard,0.6298120355222986,5,0.029611676984681826,Model102,annualfractionnoflow,Eastern Forests
10,251,11,mae,standard,0.06336413975266408,5,0.0013754707168717256,Model103,annualfractionnoflow,Eastern Forests
10,251,11,rmse,standard,0.10452286531399314,5,0.0022969392445598763,Model103,annualfractionnoflow,Eastern Forests
10,251,11,rsq,standard,0.6289928236849546,5,0.029998633704494564,Model103,annualfractionnoflow,Eastern Forests
10,551,11,mae,standard,0.06336244912023528,5,0.0013291496612942348,Model104,annualfractionnoflow,Eastern Forests
10,551,11,rmse,standard,0.10435182418324716,5,0.0021665000148754034,Model104,annualfractionnoflow,Eastern Forests
10,551,11,rsq,standard,0.6305802499075206,5,0.029616805340625284,Model104,annualfractionnoflow,Eastern Forests
10,851,11,mae,standard,0.06351731434744909,5,0.001295147646777049,Model105,annualfractionnoflow,Eastern Forests
10,851,11,rmse,standard,0.10465196379034297,5,0.0022608136461657147,Model105,annualfractionnoflow,Eastern Forests
10,851,11,rsq,standard,0.6285408912303826,5,0.029648846699416316,Model105,annualfractionnoflow,Eastern Forests
10,1151,11,mae,standard,0.06339607935300971,5,0.001274462892934987,Model106,annualfractionnoflow,Eastern Forests
10,1151,11,rmse,standard,0.1044417152693104,5,0.0021555555629591623,Model106,annualfractionnoflow,Eastern Forests
10,1151,11,rsq,standard,0.6301712893753375,5,0.029613120341318935,Model106,annualfractionnoflow,Eastern Forests
10,1451,11,mae,standard,0.06339000253734356,5,0.001306650770435739,Model107,annualfractionnoflow,Eastern Forests
10,1451,11,rmse,standard,0.10444488962240908,5,0.002182498518656867,Model107,annualfractionnoflow,Eastern Forests
10,1451,11,rsq,standard,0.629927444030545,5,0.030019807201612285,Model107,annualfractionnoflow,Eastern Forests
10,1751,11,mae,standard,0.0633746168963617,5,0.0012439515482340856,Model108,annualfractionnoflow,Eastern Forests
10,1751,11,rmse,standard,0.10448904209497607,5,0.0021343770959827237,Model108,annualfractionnoflow,Eastern Forests
10,1751,11,rsq,standard,0.6298325429402025,5,0.029602031617527808,Model108,annualfractionnoflow,Eastern Forests
1,251,16,mae,standard,0.07179781547586891,5,0.0014060298158327868,Model109,annualfractionnoflow,Eastern Forests
1,251,16,rmse,standard,0.11576954872402771,5,0.00297445466393035,Model109,annualfractionnoflow,Eastern Forests
1,251,16,rsq,standard,0.5661947268628194,5,0.03591145020520968,Model109,annualfractionnoflow,Eastern Forests
1,551,16,mae,standard,0.07190508723463239,5,0.0013719393359377646,Model110,annualfractionnoflow,Eastern Forests
1,551,16,rmse,standard,0.11582583920156292,5,0.0029012843513222387,Model110,annualfractionnoflow,Eastern Forests
1,551,16,rsq,standard,0.5661510624843133,5,0.03651293048096101,Model110,annualfractionnoflow,Eastern Forests
1,851,16,mae,standard,0.07181059112059492,5,0.0014632581032773485,Model111,annualfractionnoflow,Eastern Forests
1,851,16,rmse,standard,0.11578060410197746,5,0.0029775402602519496,Model111,annualfractionnoflow,Eastern Forests
1,851,16,rsq,standard,0.5668699396346673,5,0.03673840977085401,Model111,annualfractionnoflow,Eastern Forests
1,1151,16,mae,standard,0.07169736129940504,5,0.0015045460991569594,Model112,annualfractionnoflow,Eastern Forests
1,1151,16,rmse,standard,0.11543661282783525,5,0.0030054085465667534,Model112,annualfractionnoflow,Eastern Forests
1,1151,16,rsq,standard,0.5699966225026393,5,0.03563209663138322,Model112,annualfractionnoflow,Eastern Forests
1,1451,16,mae,standard,0.07175176468101878,5,0.001376569693239592,Model113,annualfractionnoflow,Eastern Forests
1,1451,16,rmse,standard,0.11554718710824426,5,0.00292472284224055,Model113,annualfractionnoflow,Eastern Forests
1,1451,16,rsq,standard,0.5693443114321849,5,0.03640250275424529,Model113,annualfractionnoflow,Eastern Forests
1,1751,16,mae,standard,0.07172748010792113,5,0.0014299239171371371,Model114,annualfractionnoflow,Eastern Forests
1,1751,16,rmse,standard,0.1155498146639828,5,0.002937275570699335,Model114,annualfractionnoflow,Eastern Forests
1,1751,16,rsq,standard,0.5695018951227452,5,0.03649701557689181,Model114,annualfractionnoflow,Eastern Forests
2,251,16,mae,standard,0.0680916936195305,5,0.0013989119059936918,Model115,annualfractionnoflow,Eastern Forests
2,251,16,rmse,standard,0.1111048386066067,5,0.002521384589505881,Model115,annualfractionnoflow,Eastern Forests
2,251,16,rsq,standard,0.5914011440905783,5,0.034719893541688134,Model115,annualfractionnoflow,Eastern Forests
2,551,16,mae,standard,0.06798313846668329,5,0.0014165469654757686,Model116,annualfractionnoflow,Eastern Forests
2,551,16,rmse,standard,0.11092536344491329,5,0.002551121218251047,Model116,annualfractionnoflow,Eastern Forests
2,551,16,rsq,standard,0.5928000334952271,5,0.03442840850173396,Model116,annualfractionnoflow,Eastern Forests
2,851,16,mae,standard,0.06801772733239331,5,0.0014052497652749158,Model117,annualfractionnoflow,Eastern Forests
2,851,16,rmse,standard,0.11073513695642698,5,0.002610638198990161,Model117,annualfractionnoflow,Eastern Forests
2,851,16,rsq,standard,0.5940356308069704,5,0.0331396242038039,Model117,annualfractionnoflow,Eastern Forests
2,1151,16,mae,standard,0.06796946409149474,5,0.0013989799365213148,Model118,annualfractionnoflow,Eastern Forests
2,1151,16,rmse,standard,0.11079159856004359,5,0.002594602862182569,Model118,annualfractionnoflow,Eastern Forests
2,1151,16,rsq,standard,0.5935993474887803,5,0.0343994358012807,Model118,annualfractionnoflow,Eastern Forests
2,1451,16,mae,standard,0.06785509719634703,5,0.0013544951690736824,Model119,annualfractionnoflow,Eastern Forests
2,1451,16,rmse,standard,0.11064711495580792,5,0.0024568477730033166,Model119,annualfractionnoflow,Eastern Forests
2,1451,16,rsq,standard,0.5954577612464218,5,0.034994599915982416,Model119,annualfractionnoflow,Eastern Forests
2,1751,16,mae,standard,0.06795381130115322,5,0.0013906437033887385,Model120,annualfractionnoflow,Eastern Forests
2,1751,16,rmse,standard,0.11084268586656096,5,0.002563280536542989,Model120,annualfractionnoflow,Eastern Forests
2,1751,16,rsq,standard,0.5934796482405873,5,0.034347016586836136,Model120,annualfractionnoflow,Eastern Forests
4,251,16,mae,standard,0.06557406634752679,5,0.001467036793237054,Model121,annualfractionnoflow,Eastern Forests
4,251,16,rmse,standard,0.10773616408261665,5,0.002494472827426102,Model121,annualfractionnoflow,Eastern Forests
4,251,16,rsq,standard,0.6109734952658781,5,0.03292379708337907,Model121,annualfractionnoflow,Eastern Forests
4,551,16,mae,standard,0.06571109163361936,5,0.0014464001536701424,Model122,annualfractionnoflow,Eastern Forests
4,551,16,rmse,standard,0.10794925310312246,5,0.002635125820942632,Model122,annualfractionnoflow,Eastern Forests
4,551,16,rsq,standard,0.6093824875433459,5,0.033171822332155244,Model122,annualfractionnoflow,Eastern Forests
4,851,16,mae,standard,0.06585026503698446,5,0.0013993116703500585,Model123,annualfractionnoflow,Eastern Forests
4,851,16,rmse,standard,0.10807918640449088,5,0.002494197705423685,Model123,annualfractionnoflow,Eastern Forests
4,851,16,rsq,standard,0.6078348115220711,5,0.03205874488990163,Model123,annualfractionnoflow,Eastern Forests
4,1151,16,mae,standard,0.0657703492101643,5,0.0013783697760531028,Model124,annualfractionnoflow,Eastern Forests
4,1151,16,rmse,standard,0.10793624721118854,5,0.002429265665861422,Model124,annualfractionnoflow,Eastern Forests
4,1151,16,rsq,standard,0.6090379928414893,5,0.03185273428583247,Model124,annualfractionnoflow,Eastern Forests
4,1451,16,mae,standard,0.06571631889035746,5,0.0013896717538533529,Model125,annualfractionnoflow,Eastern Forests
4,1451,16,rmse,standard,0.10788431807362087,5,0.00249686988010784,Model125,annualfractionnoflow,Eastern Forests
4,1451,16,rsq,standard,0.6104003955734391,5,0.03229189882106781,Model125,annualfractionnoflow,Eastern Forests
4,1751,16,mae,standard,0.06577194552302543,5,0.0013987281989798967,Model126,annualfractionnoflow,Eastern Forests
4,1751,16,rmse,standard,0.10803049269211631,5,0.0024033043435692804,Model126,annualfractionnoflow,Eastern Forests
4,1751,16,rsq,standard,0.6083319201124693,5,0.03306463398755987,Model126,annualfractionnoflow,Eastern Forests
6,251,16,mae,standard,0.06533549423061263,5,0.0013504838949645838,Model127,annualfractionnoflow,Eastern Forests
6,251,16,rmse,standard,0.10731145729946062,5,0.00231179757052506,Model127,annualfractionnoflow,Eastern Forests
6,251,16,rsq,standard,0.6102786713840117,5,0.03160248275607514,Model127,annualfractionnoflow,Eastern Forests
6,551,16,mae,standard,0.06506731100173058,5,0.0013526477102242885,Model128,annualfractionnoflow,Eastern Forests
6,551,16,rmse,standard,0.10705426457058957,5,0.0025235713151417474,Model128,annualfractionnoflow,Eastern Forests
6,551,16,rsq,standard,0.6138489680807547,5,0.03000133512605272,Model128,annualfractionnoflow,Eastern Forests
6,851,16,mae,standard,0.06498238137784404,5,0.0013582789815554546,Model129,annualfractionnoflow,Eastern Forests
6,851,16,rmse,standard,0.1069175840867279,5,0.002350800189278206,Model129,annualfractionnoflow,Eastern Forests
6,851,16,rsq,standard,0.6147765827383778,5,0.03122531837095576,Model129,annualfractionnoflow,Eastern Forests
6,1151,16,mae,standard,0.0650720914593323,5,0.0013660769793709423,Model130,annualfractionnoflow,Eastern Forests
6,1151,16,rmse,standard,0.10696355466816393,5,0.0023734121840967913,Model130,annualfractionnoflow,Eastern Forests
6,1151,16,rsq,standard,0.6142097182720995,5,0.03130017193128124,Model130,annualfractionnoflow,Eastern Forests
6,1451,16,mae,standard,0.0650648504751654,5,0.0013754761759213149,Model131,annualfractionnoflow,Eastern Forests
6,1451,16,rmse,standard,0.10697483641926575,5,0.002387684829501359,Model131,annualfractionnoflow,Eastern Forests
6,1451,16,rsq,standard,0.614570739341909,5,0.0316383043488081,Model131,annualfractionnoflow,Eastern Forests
6,1751,16,mae,standard,0.06502294649193736,5,0.0013517906391054394,Model132,annualfractionnoflow,Eastern Forests
6,1751,16,rmse,standard,0.1068593526244374,5,0.0024180452476409635,Model132,annualfractionnoflow,Eastern Forests
6,1751,16,rsq,standard,0.6151766810532348,5,0.03118214727765402,Model132,annualfractionnoflow,Eastern Forests
8,251,16,mae,standard,0.06480914476227034,5,0.0013706233386425444,Model133,annualfractionnoflow,Eastern Forests
8,251,16,rmse,standard,0.10676239087267925,5,0.0024640192919925872,Model133,annualfractionnoflow,Eastern Forests
8,251,16,rsq,standard,0.6136513073090161,5,0.031150206054804386,Model133,annualfractionnoflow,Eastern Forests
8,551,16,mae,standard,0.06475682615877708,5,0.001310673117066268,Model134,annualfractionnoflow,Eastern Forests
8,551,16,rmse,standard,0.10646680688260829,5,0.002289679316401712,Model134,annualfractionnoflow,Eastern Forests
8,551,16,rsq,standard,0.6163818921782486,5,0.030960663409494594,Model134,annualfractionnoflow,Eastern Forests
8,851,16,mae,standard,0.06469155900061628,5,0.001370635651714859,Model135,annualfractionnoflow,Eastern Forests
8,851,16,rmse,standard,0.10663343783815424,5,0.0024264084301148805,Model135,annualfractionnoflow,Eastern Forests
8,851,16,rsq,standard,0.6159526214304223,5,0.03058871064894273,Model135,annualfractionnoflow,Eastern Forests
8,1151,16,mae,standard,0.06463232525609011,5,0.0013433516943197638,Model136,annualfractionnoflow,Eastern Forests
8,1151,16,rmse,standard,0.10635170227477324,5,0.002376076090733597,Model136,annualfractionnoflow,Eastern Forests
8,1151,16,rsq,standard,0.6179172664652488,5,0.030314926389143158,Model136,annualfractionnoflow,Eastern Forests
8,1451,16,mae,standard,0.06464666362164898,5,0.001371626028610219,Model137,annualfractionnoflow,Eastern Forests
8,1451,16,rmse,standard,0.10631835151956459,5,0.0024314399827762073,Model137,annualfractionnoflow,Eastern Forests
8,1451,16,rsq,standard,0.6185116907251054,5,0.030310336562035776,Model137,annualfractionnoflow,Eastern Forests
8,1751,16,mae,standard,0.06463394276806092,5,0.00130720438653102,Model138,annualfractionnoflow,Eastern Forests
8,1751,16,rmse,standard,0.10640853472931576,5,0.002308171097490742,Model138,annualfractionnoflow,Eastern Forests
8,1751,16,rsq,standard,0.6170708564275814,5,0.03064461046031291,Model138,annualfractionnoflow,Eastern Forests
10,251,16,mae,standard,0.06461472099625941,5,0.001425596011228799,Model139,annualfractionnoflow,Eastern Forests
10,251,16,rmse,standard,0.10641867060745563,5,0.002394821165618329,Model139,annualfractionnoflow,Eastern Forests
10,251,16,rsq,standard,0.6165173247474027,5,0.03046753545990455,Model139,annualfractionnoflow,Eastern Forests
10,551,16,mae,standard,0.0644266622813859,5,0.0012615743392744676,Model140,annualfractionnoflow,Eastern Forests
10,551,16,rmse,standard,0.10619015921549858,5,0.0023447661719182755,Model140,annualfractionnoflow,Eastern Forests
10,551,16,rsq,standard,0.6178642680477394,5,0.029756118852285712,Model140,annualfractionnoflow,Eastern Forests
10,851,16,mae,standard,0.06454969907526584,5,0.0013015431149161634,Model141,annualfractionnoflow,Eastern Forests
10,851,16,rmse,standard,0.10626012377870572,5,0.0021952553714304334,Model141,annualfractionnoflow,Eastern Forests
10,851,16,rsq,standard,0.6176577062488807,5,0.0309331054202903,Model141,annualfractionnoflow,Eastern Forests
10,1151,16,mae,standard,0.06447627265736282,5,0.0012834667537636004,Model142,annualfractionnoflow,Eastern Forests
10,1151,16,rmse,standard,0.10611042764099675,5,0.002211295962350996,Model142,annualfractionnoflow,Eastern Forests
10,1151,16,rsq,standard,0.6189221944656537,5,0.03064293488866855,Model142,annualfractionnoflow,Eastern Forests
10,1451,16,mae,standard,0.06447947951978758,5,0.0013005553776368698,Model143,annualfractionnoflow,Eastern Forests
10,1451,16,rmse,standard,0.10612635688864815,5,0.0022148405104964945,Model143,annualfractionnoflow,Eastern Forests
