metric,tau,pval,slope,n_years,gage_ID
annualfractionnoflow,-0.3161290322580645,0.004517722567963345,-0,31,8155200
zeroflowfirst,NA,NA,NA,12,8155200
peak2z_length,NA,NA,NA,17,8155200
p_mm_cy,0.08392603129445235,0.4658973881161268,1.793103448275862,38,8155200
p_mm_amj,-0.10668563300142248,0.35212881058045653,-2.1538461538461537,38,8155200
p_mm_jas,0.19487908961593173,0.08725674797246463,2.9583333333333335,38,8155200
p_mm_ond,-0.04836415362731152,0.6781629495710624,-0.75,38,8155200
p_mm_jfm,0.03982930298719772,0.7342165779043968,0.4642857142857143,38,8155200
pet_mm_cy,0.16642958748221906,0.14468308164978083,2.6666666666666665,38,8155200
pet_mm_amj,0.13655761024182078,0.23231162618200352,1.3333333333333333,38,8155200
pet_mm_jas,0.08108108108108109,0.48120815818423335,0.6896551724137931,38,8155200
pet_mm_ond,0.10953058321479374,0.3391899975377637,0.6086956521739131,38,8155200
pet_mm_jfm,0.14366998577524892,0.2086127283107042,0.7142857142857143,38,8155200
T_max_c_cy,0.18349928876244664,0.10757178337803563,0.019694415384615437,38,8155200
T_max_c_amj,0.11522048364153627,0.3145346985861923,0.024429416153846154,38,8155200
T_max_c_jas,0.08392603129445235,0.4658973881161268,0.010144927499999548,38,8155200
T_max_c_ond,0.21763869132290184,0.05601363814589577,0.03552631578947354,38,8155200
T_max_c_jfm,0.2034139402560455,0.07422718306426046,0.05062809735294117,38,8155200
T_min_c_cy,0.3229018492176387,0.004493700219232011,0.025232877000000008,38,8155200
T_min_c_amj,0.20056899004267426,0.07839650345012883,0.022087911999999932,38,8155200
T_min_c_jas,0.30440967283072545,0.007405716871607737,0.027717391666666598,38,8155200
T_min_c_ond,0.15220483641536273,0.18265591265350234,0.024420289833333324,38,8155200
T_min_c_jfm,0.1891891891891892,0.09701680612834318,0.039111111066666676,38,8155200
pcumdist10days,-0.015647226173541962,0.8998282507491171,-0,38,8155200
pcumdist50days,0.049786628733997154,0.6689569702638414,0.2916666666666667,38,8155200
pcumdist90days,-0.01849217638691323,0.8799771699273795,-0.041666666666666664,38,8155200
swe_mm_cy,-0.05405405405405406,0.589479222007709,0,37,8155200
swe_mm_amj,0,1,0,36,8155200
swe_mm_jas,0,1,0,36,8155200
swe_mm_ond,-0.015873015873015872,0.7970414824320382,0,36,8155200
swe_mm_jfm,-0.03492063492063492,0.7314225814178859,0,36,8155200
srad_wm2_cy,0.30014224751066854,0.008288156680590353,0.21738388125000085,38,8155200
srad_wm2_amj,0.18207681365576103,0.11031963971553482,0.32367632272727254,38,8155200
srad_wm2_jas,0.15789473684210525,0.16669260933339647,0.18599033333333637,38,8155200
srad_wm2_ond,0.112375533428165,0.32678580538480584,0.10403727142857276,38,8155200
srad_wm2_jfm,0.19772403982930298,0.08275446971362044,0.19583333333333286,38,8155200
pdsi_cy,0.10099573257467995,0.3788412517838009,0.03186868690909091,38,8155200
pdsi_amj,0.06970128022759602,0.546208417913761,0.021594202913043467,38,8155200
pdsi_jas,0.11095305832147938,0.33298784964976913,0.033968253999999996,38,8155200
pdsi_ond,0.08961593172119488,0.4357099127515782,0.03833333324999999,38,8155200
pdsi_jfm,0.10099573257467995,0.3788412517838009,0.02984126985714286,38,8155200
annualfractionnoflow,0.01849217638691323,0.8800462635161819,3.612490370370377e-4,38,8155300
zeroflowfirst,0.05547652916073969,0.6158399230872849,-0,38,8155300
peak2z_length,0.06258890469416785,0.5886808634802847,0.023923444976076534,38,8155300
p_mm_cy,0.10241820768136557,0.3720308207396992,2.7096774193548385,38,8155300
p_mm_amj,-0.09246088193456614,0.4207800945469433,-1.8181818181818181,38,8155300
p_mm_jas,0.20056899004267426,0.07839650345012883,3.2083333333333335,38,8155300
p_mm_ond,-0.03982930298719772,0.734257006189118,-0.5714285714285714,38,8155300
p_mm_jfm,0.05405405405405406,0.6416145624636427,0.5714285714285714,38,8155300
pet_mm_cy,0.1763869132290185,0.12193294372326102,2.6666666666666665,38,8155300
pet_mm_amj,0.1337126600284495,0.24221656325016694,1.4166666666666667,38,8155300
pet_mm_jas,0.09246088193456614,0.42097602017604685,0.7142857142857143,38,8155300
pet_mm_ond,0.112375533428165,0.32653080395452716,0.59375,38,8155300
pet_mm_jfm,0.14509246088193456,0.20396661326014298,0.75,38,8155300
T_max_c_cy,0.19203413940256045,0.092058968036413,0.0194814089285715,38,8155300
T_max_c_amj,0.12375533428165007,0.279615358042137,0.02440892424242419,38,8155300
T_max_c_jas,0.08677098150782361,0.4506605258238301,0.013043477500000122,38,8155300
T_max_c_ond,0.21763869132290184,0.05601363814589577,0.03695652149999997,38,8155300
T_max_c_jfm,0.20625889046941678,0.07024086338946312,0.050864038235294,38,8155300
T_min_c_cy,0.31152204836415365,0.006131307648371331,0.02440313071428576,38,8155300
T_min_c_amj,0.1934566145092461,0.08963215629401922,0.01948051999999995,38,8155300
T_min_c_jas,0.2972972972972973,0.00892389002816163,0.028260870000000438,38,8155300
T_min_c_ond,0.14935988620199148,0.19105038913843653,0.022916666666666623,38,8155300
T_min_c_jfm,0.19487908961593173,0.08730673860921656,0.038592592599999996,38,8155300
pcumdist10days,-0.02275960170697013,0.8503100838761368,-0.05263157894736842,38,8155300
pcumdist50days,0.05689900426742532,0.6238911772497975,0.2608695652173913,38,8155300
pcumdist90days,-0.008534850640113799,0.9498295078111272,-0,38,8155300
swe_mm_cy,-0.05405405405405406,0.589302177188018,0,37,8155300
swe_mm_amj,0,1,0,36,8155300
swe_mm_jas,0,1,0,36,8155300
swe_mm_ond,-0.0015873015873015873,1,0,36,8155300
swe_mm_jfm,-0.03650793650793651,0.7191984572211321,0,36,8155300
srad_wm2_cy,0.30014224751066854,0.008288156680590353,0.22842465625000052,38,8155300
srad_wm2_amj,0.1891891891891892,0.09701680612834318,0.33649109655172244,38,8155300
srad_wm2_jas,0.16642958748221906,0.14474658718199307,0.2105475037037039,38,8155300
srad_wm2_ond,0.11522048364153627,0.3145346985861923,0.11594203333333535,38,8155300
srad_wm2_jfm,0.2034139402560455,0.07422718306426046,0.197701148275862,38,8155300
pdsi_cy,0.10384068278805121,0.36537154850862086,0.030771604888888908,38,8155300
pdsi_amj,0.07254623044096728,0.5296140782563046,0.021649831666666675,38,8155300
pdsi_jas,0.10953058321479374,0.33934271674572325,0.03459595959090909,38,8155300
pdsi_ond,0.08961593172119488,0.4357099127515782,0.04004444444,38,8155300
pdsi_jfm,0.10953058321479374,0.33934271674572325,0.03488888886666667,38,8155300
annualfractionnoflow,-0.05525846702317291,0.6565125016248674,-0.0015861571578947326,34,8156800
zeroflowfirst,0.0285204991087344,0.8231019293977844,-0,34,8156800
peak2z_length,0.3523809523809524,0.002605808010118116,0.05297291993720562,36,8156800
p_mm_cy,0.16642958748221906,0.14474658718199307,4.666666666666667,38,8156800
p_mm_amj,-0.0953058321479374,0.40653418891024984,-1.4,38,8156800
p_mm_jas,0.24751066856330015,0.02962176760050128,3.85,38,8156800
p_mm_ond,-0.001422475106685633,1,-0.027777777777777776,38,8156800
p_mm_jfm,0.09103840682788052,0.4283066849361308,1.1818181818181819,38,8156800
pet_mm_cy,0.22901849217638692,0.04423862350818575,3.357142857142857,38,8156800
pet_mm_amj,0.15647226173541964,0.17039001559817102,1.631578947368421,38,8156800
pet_mm_jas,0.15362731152204837,0.17845967709811084,1.1,38,8156800
pet_mm_ond,0.1337126600284495,0.24204275835126454,0.7142857142857143,38,8156800
pet_mm_jfm,0.16500711237553342,0.1481458093820318,1,38,8156800
T_max_c_cy,0.26600284495021337,0.019367840358964994,0.024474569230769124,38,8156800
T_max_c_amj,0.17496443812233287,0.1250856595446186,0.03030653578947376,38,8156800
T_max_c_jas,0.10384068278805121,0.36537154850862086,0.013998682424242457,38,8156800
T_max_c_ond,0.2147937411095306,0.059323836552730214,0.03940217400000012,38,8156800
T_max_c_jfm,0.2233285917496444,0.04985369772147075,0.05368009733333328,38,8156800
T_min_c_cy,0.31436699857752487,0.00567800316038003,0.024383561818181847,38,8156800
T_min_c_amj,0.18349928876244664,0.10757178337803563,0.02087912000000003,38,8156800
T_min_c_jas,0.34281650071123754,0.0025507333386785014,0.03067255437499994,38,8156800
T_min_c_ond,0.1465149359886202,0.19972540519351445,0.021702898533333344,38,8156800
T_min_c_jfm,0.1806543385490754,0.11318006551620097,0.034054054054054046,38,8156800
pcumdist10days,-0.032716927453769556,0.7819555436291108,-0.05555555555555555,38,8156800
pcumdist50days,0.008534850640113799,0.9498453694744529,-0,38,8156800
pcumdist90days,0.03982930298719772,0.7340276684547891,0.12121212121212122,38,8156800
swe_mm_cy,-0.05105105105105105,0.5644370491870541,0,37,8156800
swe_mm_amj,0,1,0,36,8156800
swe_mm_jas,0,1,0,36,8156800
swe_mm_ond,0.004761904761904762,0.9233123394209062,0,36,8156800
swe_mm_jfm,-0.044444444444444446,0.6113557368731808,0,36,8156800
srad_wm2_cy,0.3200568990042674,0.0048609524293647954,0.2742887230769235,38,8156800
srad_wm2_amj,0.20910384068278806,0.06643192080942373,0.3873626375000008,38,8156800
srad_wm2_jas,0.22617354196301565,0.04699325890555883,0.28804347499999494,38,8156800
srad_wm2_ond,0.15789473684210525,0.16669260933339647,0.1422924909090904,38,8156800
srad_wm2_jfm,0.19487908961593173,0.08730673860921656,0.19082125652173842,38,8156800
pdsi_cy,0.1379800853485064,0.22746955681557246,0.04183823529411765,38,8156800
pdsi_amj,0.08392603129445235,0.4658973881161268,0.029259259333333325,38,8156800
pdsi_jas,0.12802275960170698,0.26314527641187535,0.04361111116666664,38,8156800
pdsi_ond,0.15220483641536273,0.18265591265350234,0.05813131313636364,38,8156800
pdsi_jfm,0.12660028449502134,0.26858474114882247,0.034285714285714294,38,8156800
annualfractionnoflow,0.12091038406827881,0.22045867555213072,-0,38,8158600
zeroflowfirst,NA,NA,NA,14,8158600
peak2z_length,NA,NA,NA,16,8158600
p_mm_cy,0.14366998577524892,0.20868467068315733,4.033333333333333,38,8158600
p_mm_amj,-0.09388335704125178,0.41379220400894035,-1.6,38,8158600
p_mm_jas,0.25177809388335703,0.026897298220504906,3.5238095238095237,38,8158600
p_mm_ond,0,1,-0,38,8158600
p_mm_jfm,0.10384068278805121,0.36537154850862086,1.1538461538461537,38,8158600
pet_mm_cy,0.20768136557610242,0.06824910782931859,2.9166666666666665,38,8158600
pet_mm_amj,0.14935988620199148,0.19098024232389332,1.4615384615384615,38,8158600
pet_mm_jas,0.1422475106685633,0.21301868530025203,0.9285714285714286,38,8158600
pet_mm_ond,0.11379800853485064,0.3203286402135601,0.6666666666666666,38,8158600
pet_mm_jfm,0.14509246088193456,0.20396661326014298,0.75,38,8158600
T_max_c_cy,0.20056899004267426,0.07839650345012883,0.019143834999999942,38,8158600
T_max_c_amj,0.13229018492176386,0.24742959333188774,0.02557442545454562,38,8158600
T_max_c_jas,0.04694167852062589,0.6874625535563468,0.008574878888888785,38,8158600
T_max_c_ond,0.19487908961593173,0.08730673860921656,0.03701863342857144,38,8158600
T_max_c_jfm,0.19487908961593173,0.08730673860921656,0.04962963000000009,38,8158600
T_min_c_cy,0.2887624466571835,0.011100318653191055,0.022356164333333338,38,8158600
T_min_c_amj,0.16927453769559034,0.1379456616986281,0.0178440604761906,38,8158600
T_min_c_jas,0.34281650071123754,0.0025507333386785014,0.028511705384615355,38,8158600
T_min_c_ond,0.11806543385490754,0.30258950281847774,0.019429348124999968,38,8158600
T_min_c_jfm,0.14935988620199148,0.19105038913843653,0.0328381095882353,38,8158600
pcumdist10days,-0.021337126600284494,0.8601939048248655,-0.04,38,8158600
pcumdist50days,-0.02418207681365576,0.8404979873120664,-0.09523809523809523,38,8158600
pcumdist90days,0.05832147937411095,0.6146595356955662,0.23076923076923078,38,8158600
swe_mm_cy,0.02702702702702703,0.7665710698402843,0,37,8158600
swe_mm_amj,0,1,0,36,8158600
swe_mm_jas,0,1,0,36,8158600
swe_mm_ond,0.004761904761904762,0.9233123394209062,0,36,8158600
swe_mm_jfm,0.03968253968253968,0.651557670050162,0,36,8158600
srad_wm2_cy,0.31436699857752487,0.00567800316038003,0.2739726083333333,38,8158600
srad_wm2_amj,0.22475106685633,0.04838799156317419,0.40659340000001976,38,8158600
srad_wm2_jas,0.24039829302987198,0.03467958795505921,0.30245746521739114,38,8158600
srad_wm2_ond,0.15220483641536273,0.18265591265350234,0.1390664970588238,38,8158600
srad_wm2_jfm,0.19203413940256045,0.092058968036413,0.18839110000000076,38,8158600
pdsi_cy,0.14082503556187767,0.21793165186589158,0.039488888879999996,38,8158600
pdsi_amj,0.06116642958748222,0.5974854542954886,0.024861111124999995,38,8158600
pdsi_jas,0.12375533428165007,0.279615358042137,0.03614035089473684,38,8158600
pdsi_ond,0.16642958748221906,0.14474658718199307,0.05751633985294117,38,8158600
pdsi_jfm,0.11522048364153627,0.3145346985861923,0.0294444445,38,8158600
annualfractionnoflow,0.20483641536273114,0.02861730382730432,-0,38,8158700
zeroflowfirst,NA,NA,NA,12,8158700
peak2z_length,NA,NA,NA,9,8158700
p_mm_cy,0.044096728307254626,0.706056827224919,1.5,38,8158700
p_mm_amj,-0.12660028449502134,0.26858474114882247,-2.0476190476190474,38,8158700
p_mm_jas,0.14509246088193456,0.2040620035251739,2.689655172413793,38,8158700
p_mm_ond,-0.03840682788051209,0.7437274868311472,-0.9,38,8158700
p_mm_jfm,0.03982930298719772,0.734257006189118,0.36363636363636365,38,8158700
pet_mm_cy,0.16073968705547653,0.15904937892643245,2.357142857142857,38,8158700
pet_mm_amj,0.10953058321479374,0.33901169769087325,1,38,8158700
pet_mm_jas,0.07823613086770982,0.4972120881203259,0.6153846153846154,38,8158700
pet_mm_ond,0.10526315789473684,0.3584842524220446,0.5,38,8158700
pet_mm_jfm,0.14793741109530584,0.1952466593042066,0.8,38,8158700
T_max_c_cy,0.16927453769559034,0.1379456616986281,0.015503429999999903,38,8158700
T_max_c_amj,0.10099573257467995,0.3788412517838009,0.020979020909090904,38,8158700
T_max_c_jas,0.05547652916073969,0.632840693851598,0.011714975555555106,38,8158700
T_max_c_ond,0.19203413940256045,0.092058968036413,0.03404503107142861,38,8158700
T_max_c_jfm,0.19203413940256045,0.092058968036413,0.04500915750000001,38,8158700
T_min_c_cy,0.2930298719772404,0.00995339582901722,0.023537392000000067,38,8158700
T_min_c_amj,0.19487908961593173,0.08730673860921656,0.019230769375000012,38,8158700
T_min_c_jas,0.30867709815078237,0.006616949511313308,0.028043478499999885,38,8158700
T_min_c_ond,0.12944523470839261,0.2578567219573973,0.02155797100000001,38,8158700
T_min_c_jfm,0.18349928876244664,0.10757178337803563,0.034999999999999996,38,8158700
pcumdist10days,-0.05689900426742532,0.6234516868401492,-0.11538461538461539,38,8158700
pcumdist50days,0.07539118065433854,0.5130800796227111,0.30303030303030304,38,8158700
pcumdist90days,0.015647226173541962,0.8998492959888007,-0,38,8158700
swe_mm_cy,-0.08258258258258258,0.39322723341748356,0,37,8158700
swe_mm_amj,0,1,0,36,8158700
swe_mm_jas,0,1,0,36,8158700
swe_mm_ond,-0.0015873015873015873,1,0,36,8158700
swe_mm_jfm,-0.07142857142857142,0.459864675475383,0,36,8158700
srad_wm2_cy,0.28733997155049784,0.011499153289447728,0.20858948124999976,38,8158700
srad_wm2_amj,0.17496443812233287,0.1250856595446186,0.3081918045454534,38,8158700
srad_wm2_jas,0.13513513513513514,0.2373013210375161,0.16134510624999976,38,8158700
srad_wm2_ond,0.0953058321479374,0.4066825687346334,0.09262759999999952,38,8158700
srad_wm2_jfm,0.1906116642958748,0.0944857799978649,0.189272031034482,38,8158700
pdsi_cy,0.07254623044096728,0.5296140782563046,0.023166666700000005,38,8158700
pdsi_amj,0.07539118065433854,0.5132799413524289,0.0191851852,38,8158700
pdsi_jas,0.10099573257467995,0.3788412517838009,0.0377777778,38,8158700
pdsi_ond,0.08677098150782361,0.4506605258238301,0.03053333332,38,8158700
pdsi_jfm,0.09957325746799431,0.3856516872458542,0.02163398688235295,38,8158700
annualfractionnoflow,0.11095305832147938,0.3247182577411658,3.0441400000000003e-4,38,8158810
zeroflowfirst,NA,NA,NA,26,8158810
peak2z_length,-0.14623655913978495,0.25427669420789534,-0.2,31,8158810
p_mm_cy,0.06827880512091039,0.5545698535673322,2.206896551724138,38,8158810
p_mm_amj,-0.11522048364153627,0.3145346985861923,-2.533333333333333,38,8158810
p_mm_jas,0.19772403982930298,0.08275446971362044,3.269230769230769,38,8158810
p_mm_ond,-0.04836415362731152,0.6782109755385395,-0.875,38,8158810
p_mm_jfm,0.05263157894736842,0.6507934992208861,0.5555555555555556,38,8158810
pet_mm_cy,0.155049786628734,0.17453803699062687,2.5357142857142856,38,8158810
pet_mm_amj,0.12944523470839261,0.2577814822746358,1.3333333333333333,38,8158810
pet_mm_jas,0.07254623044096728,0.5295490052444518,0.64,38,8158810
pet_mm_ond,0.08250355618776671,0.4734469766548264,0.5,38,8158810
pet_mm_jfm,0.13086770981507823,0.2524931658017151,0.68,38,8158810
T_max_c_cy,0.16073968705547653,0.15911527765643196,0.0148727985714286,38,8158810
T_max_c_amj,0.11095305832147938,0.33298784964976913,0.02110805874999988,38,8158810
T_max_c_jas,0.06970128022759602,0.546208417913761,0.011480978124999819,38,8158810
T_max_c_ond,0.18349928876244664,0.10757178337803563,0.02951086949999997,38,8158810
T_max_c_jfm,0.1721194879089616,0.13139372811216554,0.04628897000000005,38,8158810
T_min_c_cy,0.3229018492176387,0.004493700219232011,0.025219899473684186,38,8158810
T_min_c_amj,0.20056899004267426,0.07839650345012883,0.0191208790000001,38,8158810
T_min_c_jas,0.28165007112375534,0.013254351529922603,0.026902173999999945,38,8158810
T_min_c_ond,0.13229018492176386,0.24742959333188774,0.0243478262,38,8158810
T_min_c_jfm,0.19203413940256045,0.092058968036413,0.04154320988888887,38,8158810
pcumdist10days,-0.04694167852062589,0.6871501560341879,-0.07692307692307693,38,8158810
pcumdist50days,0.04694167852062589,0.6872596015679715,0.22727272727272727,38,8158810
pcumdist90days,-0.034139402560455195,0.7722009358993758,-0.08823529411764706,38,8158810
swe_mm_cy,-0.05855855855855856,0.5577791330106532,0,37,8158810
swe_mm_amj,0,1,0,36,8158810
swe_mm_jas,0,1,0,36,8158810
swe_mm_ond,-0.015873015873015872,0.7970414824320382,0,36,8158810
swe_mm_jfm,-0.04126984126984127,0.6825037079306109,0,36,8158810
srad_wm2_cy,0.29160739687055476,0.01032743991277063,0.22526636666666555,38,8158810
srad_wm2_amj,0.18349928876244664,0.10757178337803563,0.3173076916666678,38,8158810
srad_wm2_jas,0.15220483641536273,0.18265591265350234,0.19254658571428454,38,8158810
srad_wm2_ond,0.10953058321479374,0.3392663697383522,0.11125319705882344,38,8158810
srad_wm2_jfm,0.19487908961593173,0.08730673860921656,0.18405797391304315,38,8158810
pdsi_cy,0.10953058321479374,0.33934271674572325,0.028547619057142856,38,8158810
pdsi_amj,0.07254623044096728,0.5296140782563046,0.02254480287096774,38,8158810
pdsi_jas,0.12375533428165007,0.279615358042137,0.03262626263636363,38,8158810
pdsi_ond,0.10384068278805121,0.36537154850862086,0.04090909090909092,38,8158810
pdsi_jfm,0.11522048364153627,0.3145346985861923,0.03533333333333333,38,8158810
annualfractionnoflow,0.06258890469416785,0.5868212380631481,8.56164375e-4,38,8159000
zeroflowfirst,-0.02528735632183908,0.8583561366925254,-0.14285714285714285,30,8159000
peak2z_length,-0.05591397849462366,0.6708572240853896,-0.041666666666666664,31,8159000
p_mm_cy,0.09957325746799431,0.3856516872458542,3.142857142857143,38,8159000
p_mm_amj,-0.09672830725462304,0.3995729379768378,-2,38,8159000
p_mm_jas,0.18634423897581792,0.10218587988644101,3,38,8159000
p_mm_ond,-0.032716927453769556,0.7821011605739105,-0.76,38,8159000
p_mm_jfm,0.05689900426742532,0.6238911772497975,0.5454545454545454,38,8159000
pet_mm_cy,0.1593172119487909,0.16277099918981142,2.4,38,8159000
pet_mm_amj,0.12944523470839261,0.2577814822746358,1.2857142857142858,38,8159000
pet_mm_jas,0.08961593172119488,0.4356373542603533,0.75,38,8159000
pet_mm_ond,0.09246088193456614,0.4209025708421925,0.5,38,8159000
pet_mm_jfm,0.12660028449502134,0.2684333856548413,0.7428571428571429,38,8159000
T_max_c_cy,0.1806543385490754,0.11318006551620097,0.016931506000000242,38,8159000
T_max_c_amj,0.09815078236130868,0.3926123103751684,0.019780219999999966,38,8159000
T_max_c_jas,0.05547652916073969,0.632840693851598,0.008229814285713693,38,8159000
T_max_c_ond,0.20056899004267426,0.07839650345012883,0.03288043500000004,38,8159000
T_max_c_jfm,0.18634423897581792,0.10218587988644101,0.04775742999999958,38,8159000
T_min_c_cy,0.2574679943100996,0.023639211913870417,0.02044257076923072,38,8159000
T_min_c_amj,0.15362731152204837,0.17852833187966866,0.01696703279999994,38,8159000
T_min_c_jas,0.2574679943100996,0.023639211913870417,0.024154589259259198,38,8159000
T_min_c_ond,0.08961593172119488,0.4357099127515782,0.018161231875000034,38,8159000
T_min_c_jfm,0.15647226173541964,0.17054774417666874,0.03123456788888887,38,8159000
pcumdist10days,-0.03698435277382646,0.753074647089268,-0.05555555555555555,38,8159000
pcumdist50days,0.049786628733997154,0.6689569702638414,0.21052631578947367,38,8159000
pcumdist90days,0.01422475106685633,0.9097836560831905,-0,38,8159000
swe_mm_cy,-0.07507507507507508,0.42517377578873106,0,37,8159000
swe_mm_amj,0,1,0,36,8159000
swe_mm_jas,0,1,0,36,8159000
swe_mm_ond,-0.0015873015873015873,1,0,36,8159000
swe_mm_jfm,-0.06031746031746032,0.520402288115684,0,36,8159000
srad_wm2_cy,0.28591749644381226,0.011924155188484331,0.22446183928571425,38,8159000
srad_wm2_amj,0.17923186344238975,0.11604049205309286,0.3148028411764719,38,8159000
srad_wm2_jas,0.15220483641536273,0.18265591265350234,0.18885869374999942,38,8159000
srad_wm2_ond,0.10668563300142248,0.35220493219511173,0.11862003913043519,38,8159000
srad_wm2_jfm,0.19630156472261737,0.0849813210250423,0.18383838636363625,38,8159000
pdsi_cy,0.0953058321479374,0.4066825687346334,0.033441358,38,8159000
pdsi_amj,0.07539118065433854,0.5132799413524289,0.024166666656250002,38,8159000
pdsi_jas,0.11806543385490754,0.30258950281847774,0.03357487921739131,38,8159000
pdsi_ond,0.10953058321479374,0.33934271674572325,0.042777777833333364,38,8159000
pdsi_jfm,0.11522048364153627,0.3145346985861923,0.036370370400000004,38,8159000
annualfractionnoflow,0.1465149359886202,0.09644628917685738,-0,38,8160800
zeroflowfirst,NA,NA,NA,10,8160800
peak2z_length,NA,NA,NA,19,8160800
p_mm_cy,0.08534850640113797,0.4582079110920203,4.214285714285714,38,8160800
p_mm_amj,-0.03840682788051209,0.7437665722846407,-1.1666666666666667,38,8160800
p_mm_jas,0.1379800853485064,0.22739607706176757,2.0526315789473686,38,8160800
p_mm_ond,-0.041251778093883355,0.7247865286196726,-0.6785714285714286,38,8160800
p_mm_jfm,0.05405405405405406,0.6417902143785867,0.68,38,8160800
pet_mm_cy,0.14793741109530584,0.19531728500398304,2.515151515151515,38,8160800
pet_mm_amj,0.13086770981507823,0.2524931658017151,1.2666666666666666,38,8160800
pet_mm_jas,0.11379800853485064,0.3205072561472111,0.7037037037037037,38,8160800
pet_mm_ond,0.12802275960170698,0.26306980215715914,0.5,38,8160800
pet_mm_jfm,0.10810810810810811,0.3453414913095221,0.5,38,8160800
T_max_c_cy,0.26600284495021337,0.019367840358964994,0.026423135555555533,38,8160800
T_max_c_amj,0.1806543385490754,0.11318006551620097,0.03526473545454549,38,8160800
T_max_c_jas,0.08677098150782361,0.4506605258238301,0.009999999999999905,38,8160800
T_max_c_ond,0.22901849217638692,0.044272167655270867,0.04107142857142852,38,8160800
T_max_c_jfm,0.19487908961593173,0.08730673860921656,0.052499999999999915,38,8160800
T_min_c_cy,0.12944523470839261,0.2578567219573973,0.011488584666666668,38,8160800
T_min_c_amj,0.07823613086770982,0.4972120881203259,0.009405300588235351,38,8160800
T_min_c_jas,0.19772403982930298,0.08275446971362044,0.022463766666666867,38,8160800
T_min_c_ond,0.044096728307254626,0.706056827224919,0.011014492799999982,38,8160800
T_min_c_jfm,0.10099573257467995,0.3788412517838009,0.01762962959999997,38,8160800
pcumdist10days,0.01991465149359886,0.8700505412784945,0.0625,38,8160800
pcumdist50days,-0.15220483641536273,0.1825175765623568,-0.631578947368421,38,8160800
pcumdist90days,0.015647226173541962,0.8996752749595052,-0,38,8160800
swe_mm_cy,-0.09009009009009009,0.19181929439652023,0,37,8160800
swe_mm_amj,0,1,0,36,8160800
swe_mm_jas,0,1,0,36,8160800
swe_mm_ond,0,1,0,36,8160800
swe_mm_jfm,-0.0873015873015873,0.2188057199076865,0,36,8160800
srad_wm2_cy,0.31152204836415365,0.006131307648371331,0.2746339137931033,38,8160800
srad_wm2_amj,0.2375533428165007,0.03689390276485449,0.45654345454545364,38,8160800
srad_wm2_jas,0.2119487908961593,0.06279476272993412,0.34816575937500005,38,8160800
srad_wm2_ond,0.12660028449502134,0.26858474114882247,0.14130435999999805,38,8160800
srad_wm2_jfm,0.16073968705547653,0.15911527765643196,0.15866666799999962,38,8160800
pdsi_cy,0.08961593172119488,0.4357099127515782,0.032233796291666665,38,8160800
pdsi_amj,0.04694167852062589,0.6874625535563468,0.009888888899999993,38,8160800
pdsi_jas,0.09246088193456614,0.42104944219750573,0.038494623645161305,38,8160800
pdsi_ond,0.09815078236130868,0.3926123103751684,0.04402116400000001,38,8160800
pdsi_jfm,0.06401137980085349,0.5801512457006335,0.019722222125000022,38,8160800
annualfractionnoflow,0.20768136557610242,0.006752260793277065,-0,38,8164300
zeroflowfirst,NA,NA,NA,7,8164300
peak2z_length,NA,NA,NA,12,8164300
p_mm_cy,0.05689900426742532,0.6238911772497975,1.8888888888888888,38,8164300
p_mm_amj,-0.041251778093883355,0.7248282628697527,-0.75,38,8164300
p_mm_jas,0.09957325746799431,0.3856516872458542,1.5263157894736843,38,8164300
p_mm_ond,-0.051209103840682786,0.6598998483201799,-1.1818181818181819,38,8164300
p_mm_jfm,0.059743954480796585,0.6062114699256704,0.6521739130434783,38,8164300
pet_mm_cy,0.13229018492176386,0.24735486288937336,1.9666666666666666,38,8164300
pet_mm_amj,0.1251778093883357,0.2738724678080384,1.2,38,8164300
pet_mm_jas,0.09103840682788052,0.4282336672980067,0.5454545454545454,38,8164300
pet_mm_ond,0.112375533428165,0.3264797707846887,0.42857142857142855,38,8164300
pet_mm_jfm,0.08677098150782361,0.45025451210892387,0.4838709677419355,38,8164300
T_max_c_cy,0.1891891891891892,0.09701680612834318,0.02117486249999967,38,8164300
T_max_c_amj,0.14935988620199148,0.19105038913843653,0.02769230800000031,38,8164300
T_max_c_jas,0.03840682788051209,0.7437665722846407,0.008494364074074142,38,8164300
T_max_c_ond,0.2119487908961593,0.06279476272993412,0.03740942000000006,38,8164300
T_max_c_jfm,0.20625889046941678,0.07024086338946312,0.04951923093749999,38,8164300
T_min_c_cy,0.20910384068278806,0.06643192080942373,0.014006849999999904,38,8164300
T_min_c_amj,0.112375533428165,0.32678580538480584,0.01619684652173919,38,8164300
T_min_c_jas,0.29160739687055476,0.01032743991277063,0.025572082631579052,38,8164300
T_min_c_ond,0.032716927453769556,0.7821011605739105,0.006340580000000114,38,8164300
T_min_c_jfm,0.11522048364153627,0.3145346985861923,0.01932539682142855,38,8164300
pcumdist10days,-0.06116642958748222,0.597195527661502,-0.14285714285714285,38,8164300
pcumdist50days,-0.09246088193456614,0.42080459588271646,-0.375,38,8164300
pcumdist90days,0.10953058321479374,0.3390881287254117,0.3125,38,8164300
swe_mm_cy,-0.052552552552552555,0.4515495758078396,0,37,8164300
swe_mm_amj,0,1,0,36,8164300
swe_mm_jas,0,1,0,36,8164300
swe_mm_ond,0,1,0,36,8164300
