predictor,PrcIncMSE,metric,region,iteration
p_mm_jfm.previous,6.925488940119683,zeroflowfirst,Mediterranean California,2
p_mm_amj.previous,1.1814182502348947,zeroflowfirst,Mediterranean California,2
pet_mm_cy.previous,3.453902158277744,zeroflowfirst,Mediterranean California,2
pet_mm_jas.previous,5.139395800168188,zeroflowfirst,Mediterranean California,2
pet_mm_ond.previous,5.1660890931635475,zeroflowfirst,Mediterranean California,2
pet_mm_jfm.previous,6.403127432923211,zeroflowfirst,Mediterranean California,2
pet_mm_amj.previous,4.400714483502781,zeroflowfirst,Mediterranean California,2
T_max_c_cy.previous,5.425351169216277,zeroflowfirst,Mediterranean California,2
T_max_c_jas.previous,5.109035086675811,zeroflowfirst,Mediterranean California,2
T_max_c_ond.previous,6.4587685235045456,zeroflowfirst,Mediterranean California,2
T_max_c_jfm.previous,4.79580112537112,zeroflowfirst,Mediterranean California,2
T_max_c_amj.previous,5.101065371268902,zeroflowfirst,Mediterranean California,2
swe_mm_cy.previous,2.6749275827306715,zeroflowfirst,Mediterranean California,2
swe_mm_jas.previous,-1.4047237670691544,zeroflowfirst,Mediterranean California,2
swe_mm_ond.previous,5.371724961682994,zeroflowfirst,Mediterranean California,2
swe_mm_jfm.previous,2.774922468411388,zeroflowfirst,Mediterranean California,2
swe_mm_amj.previous,2.443172106582559,zeroflowfirst,Mediterranean California,2
p.pet_cy.previous,16.692121530771974,zeroflowfirst,Mediterranean California,2
swe.p_cy.previous,2.8102629931594483,zeroflowfirst,Mediterranean California,2
p.pet_jfm.previous,6.491938141932068,zeroflowfirst,Mediterranean California,2
swe.p_jfm.previous,4.826889576913042,zeroflowfirst,Mediterranean California,2
p.pet_amj.previous,3.652189591471415,zeroflowfirst,Mediterranean California,2
swe.p_amj.previous,2.9346027187484913,zeroflowfirst,Mediterranean California,2
p.pet_jas.previous,1.927335292485519,zeroflowfirst,Mediterranean California,2
swe.p_jas.previous,-1.001001502504383,zeroflowfirst,Mediterranean California,2
p.pet_ond.previous,5.795797436796963,zeroflowfirst,Mediterranean California,2
swe.p_ond.previous,1.0328903064600683,zeroflowfirst,Mediterranean California,2
dams_n,8.153352904818071,zeroflowfirst,Mediterranean California,2
maxstorage_af,7.597277098563464,zeroflowfirst,Mediterranean California,2
normstorage_af,8.018610080671266,zeroflowfirst,Mediterranean California,2
majordams_n,5.416682692253196,zeroflowfirst,Mediterranean California,2
wuse_mm,13.011931978499785,zeroflowfirst,Mediterranean California,2
irrig_prc,9.928272449638097,zeroflowfirst,Mediterranean California,2
lulc_water_prc,11.414822349770056,zeroflowfirst,Mediterranean California,2
lulc_dev_prc,5.675937545793056,zeroflowfirst,Mediterranean California,2
lulc_wetland_prc,6.119302148203358,zeroflowfirst,Mediterranean California,2
lulc_forest_prc,7.314029116529683,zeroflowfirst,Mediterranean California,2
lulc_barren_prc,7.284283457082392,zeroflowfirst,Mediterranean California,2
lulc_grass_prc,8.809706208628251,zeroflowfirst,Mediterranean California,2
lulc_ag_prc,11.475449809944978,zeroflowfirst,Mediterranean California,2
drain_sqkm,8.474794737104647,zeroflowfirst,Mediterranean California,2
elev_mean_m_basin,8.125207763916778,zeroflowfirst,Mediterranean California,2
slope_pct,8.990114754234442,zeroflowfirst,Mediterranean California,2
awcave,6.035048605326383,zeroflowfirst,Mediterranean California,2
permave,9.408200079989497,zeroflowfirst,Mediterranean California,2
topwet,11.601833298500706,zeroflowfirst,Mediterranean California,2
depth_bedrock_m,10.571715728400013,zeroflowfirst,Mediterranean California,2
porosity,8.71521584836784,zeroflowfirst,Mediterranean California,2
storage_m,11.759848199172408,zeroflowfirst,Mediterranean California,2
clayave,7.346907887770073,zeroflowfirst,Mediterranean California,2
siltave,8.870327943369704,zeroflowfirst,Mediterranean California,2
sandave,8.064250233599733,zeroflowfirst,Mediterranean California,2
p_mm_cy,3.8215391686325475,zeroflowfirst,Mediterranean California,3
p_mm_jas,4.4928366361395105,zeroflowfirst,Mediterranean California,3
p_mm_ond,5.47165897438932,zeroflowfirst,Mediterranean California,3
p_mm_jfm,3.2761217257664113,zeroflowfirst,Mediterranean California,3
p_mm_amj,7.555875568518324,zeroflowfirst,Mediterranean California,3
pet_mm_cy,5.656057910107315,zeroflowfirst,Mediterranean California,3
pet_mm_jas,7.541077067484771,zeroflowfirst,Mediterranean California,3
pet_mm_ond,4.49970082537646,zeroflowfirst,Mediterranean California,3
pet_mm_jfm,3.770498141837005,zeroflowfirst,Mediterranean California,3
pet_mm_amj,4.69765066103058,zeroflowfirst,Mediterranean California,3
T_max_c_cy,5.864949908929096,zeroflowfirst,Mediterranean California,3
T_max_c_jas,4.44524823259986,zeroflowfirst,Mediterranean California,3
T_max_c_ond,7.147059036686481,zeroflowfirst,Mediterranean California,3
T_max_c_jfm,6.029310034321813,zeroflowfirst,Mediterranean California,3
T_max_c_amj,6.019875960783868,zeroflowfirst,Mediterranean California,3
swe_mm_cy,5.942524976908668,zeroflowfirst,Mediterranean California,3
swe_mm_jas,-1.9559899505206684,zeroflowfirst,Mediterranean California,3
swe_mm_ond,2.824429114323723,zeroflowfirst,Mediterranean California,3
swe_mm_jfm,3.546196346465266,zeroflowfirst,Mediterranean California,3
