value,yhat,predictor,metric
-0.5616110286155584,0.0507145872693062,tau_T_max_c_cy,annualnoflowdays
-0.45928049347377,0.051543457748845556,tau_T_max_c_cy,annualnoflowdays
-0.3569499583319815,0.05215907820897459,tau_T_max_c_cy,annualnoflowdays
-0.2546194231901926,0.05240558558352112,tau_T_max_c_cy,annualnoflowdays
-0.15228888804840413,0.052215869822410665,tau_T_max_c_cy,annualnoflowdays
-0.049958352906615655,0.05180114852105852,tau_T_max_c_cy,annualnoflowdays
0.05237218223517326,0.051352376674817346,tau_T_max_c_cy,annualnoflowdays
0.15470271737696173,0.05018192075482423,tau_T_max_c_cy,annualnoflowdays
0.2570332525187502,0.049229671572403454,tau_T_max_c_cy,annualnoflowdays
0.3593637876605391,0.04878574610651482,tau_T_max_c_cy,annualnoflowdays
0.4616943228023276,0.04843487129223503,tau_T_max_c_cy,annualnoflowdays
0.5640248579441165,0.048162996232871805,tau_T_max_c_cy,annualnoflowdays
0.666355393085905,0.04786852580926951,tau_T_max_c_cy,annualnoflowdays
0.7686859282276934,0.04626929847179051,tau_T_max_c_cy,annualnoflowdays
0.8710164633694824,0.04660155243171837,tau_T_max_c_cy,annualnoflowdays
0.9733469985112708,0.04577937973744932,tau_T_max_c_cy,annualnoflowdays
1.0756775336530597,0.04509096789756819,tau_T_max_c_cy,annualnoflowdays
1.1780080687948482,0.04452335876171199,tau_T_max_c_cy,annualnoflowdays
1.2803386039366367,0.044766342412825746,tau_T_max_c_cy,annualnoflowdays
1.3826691390784256,0.04531964876786298,tau_T_max_c_cy,annualnoflowdays
1.4849996742202145,0.04566804465196735,tau_T_max_c_cy,annualnoflowdays
1.5873302093620025,0.046762725251975876,tau_T_max_c_cy,annualnoflowdays
1.6896607445037914,0.0472490468673392,tau_T_max_c_cy,annualnoflowdays
1.7919912796455804,0.04729187518264514,tau_T_max_c_cy,annualnoflowdays
1.8943218147873684,0.04741981752790005,tau_T_max_c_cy,annualnoflowdays
1.9966523499291573,0.04988716749502168,tau_T_max_c_cy,annualnoflowdays
2.098982885070946,0.0506079428664147,tau_T_max_c_cy,annualnoflowdays
2.2013134202127342,0.05077347268156846,tau_T_max_c_cy,annualnoflowdays
2.303643955354523,0.05128259323914101,tau_T_max_c_cy,annualnoflowdays
2.405974490496312,0.05015076062981999,tau_T_max_c_cy,annualnoflowdays
2.5083050256381,0.05015076062981999,tau_T_max_c_cy,annualnoflowdays
-1.5560936196915538,0.061164049914121124,p.pet_cy,annualnoflowdays
-1.3271294223994514,0.06106101193511399,p.pet_cy,annualnoflowdays
-1.098165225107349,0.06289726044706123,p.pet_cy,annualnoflowdays
-0.8692010278152467,0.05852856370823644,p.pet_cy,annualnoflowdays
-0.6402368305231443,0.04510762677361928,p.pet_cy,annualnoflowdays
-0.4112726332310419,0.04572957740470281,p.pet_cy,annualnoflowdays
-0.18230843593893953,0.04483817814486963,p.pet_cy,annualnoflowdays
0.04665576135316285,0.04183749279295323,p.pet_cy,annualnoflowdays
0.27561995864526523,0.04158099109073669,p.pet_cy,annualnoflowdays
0.5045841559373674,0.03983265796553804,p.pet_cy,annualnoflowdays
0.73354835322947,0.039539728363200355,p.pet_cy,annualnoflowdays
0.9625125505215726,0.04142337706074392,p.pet_cy,annualnoflowdays
1.1914767478136747,0.03877131688852368,p.pet_cy,annualnoflowdays
1.420440945105777,0.03810772881559947,p.pet_cy,annualnoflowdays
1.6494051423978795,0.03832490106460004,p.pet_cy,annualnoflowdays
1.878369339689982,0.03915789310439768,p.pet_cy,annualnoflowdays
2.1073335369820843,0.039508307150183976,p.pet_cy,annualnoflowdays
2.3362977342741864,0.040118912736593654,p.pet_cy,annualnoflowdays
2.5652619315662886,0.04019025909934885,p.pet_cy,annualnoflowdays
2.7942261288583916,0.04019350981922246,p.pet_cy,annualnoflowdays
3.0231903261504938,0.04019350981922246,p.pet_cy,annualnoflowdays
3.252154523442596,0.04019350981922246,p.pet_cy,annualnoflowdays
3.481118720734699,0.04019350981922246,p.pet_cy,annualnoflowdays
3.710082918026801,0.04019350981922246,p.pet_cy,annualnoflowdays
3.9390471153189033,0.04019350981922246,p.pet_cy,annualnoflowdays
4.168011312611005,0.04019350981922246,p.pet_cy,annualnoflowdays
4.396975509903108,0.04019350981922246,p.pet_cy,annualnoflowdays
4.625939707195211,0.04019350981922246,p.pet_cy,annualnoflowdays
4.854903904487313,0.04019350981922246,p.pet_cy,annualnoflowdays
5.083868101779415,0.04019350981922246,p.pet_cy,annualnoflowdays
5.312832299071518,0.04019350981922246,p.pet_cy,annualnoflowdays
5.54179649636362,0.0402064645531659,p.pet_cy,annualnoflowdays
5.770760693655722,0.04022198646627613,p.pet_cy,annualnoflowdays
5.9997248909478245,0.04026357328580254,p.pet_cy,annualnoflowdays
6.228689088239927,0.04027355504948706,p.pet_cy,annualnoflowdays
6.457653285532029,0.04027355504948706,p.pet_cy,annualnoflowdays
6.686617482824131,0.04027355504948706,p.pet_cy,annualnoflowdays
6.915581680116235,0.04027355504948706,p.pet_cy,annualnoflowdays
7.144545877408337,0.04027355504948706,p.pet_cy,annualnoflowdays
7.373510074700439,0.04027355504948706,p.pet_cy,annualnoflowdays
7.602474271992541,0.04027355504948706,p.pet_cy,annualnoflowdays
7.8314384692846435,0.04027355504948706,p.pet_cy,annualnoflowdays
8.060402666576746,0.04027355504948706,p.pet_cy,annualnoflowdays
8.289366863868848,0.04027355504948706,p.pet_cy,annualnoflowdays
8.518331061160952,0.04027355504948706,p.pet_cy,annualnoflowdays
8.747295258453054,0.04027355504948706,p.pet_cy,annualnoflowdays
8.976259455745156,0.04027355504948706,p.pet_cy,annualnoflowdays
9.205223653037258,0.04027355504948706,p.pet_cy,annualnoflowdays
9.43418785032936,0.04027355504948706,p.pet_cy,annualnoflowdays
9.663152047621463,0.04027355504948706,p.pet_cy,annualnoflowdays
9.892116244913565,0.04027355504948706,p.pet_cy,annualnoflowdays
-2.4697912772843083,0.032616923963371416,pet_mm_jas,annualnoflowdays
-2.362778365763456,0.032616923963371416,pet_mm_jas,annualnoflowdays
-2.2557654542426038,0.032616923963371416,pet_mm_jas,annualnoflowdays
-2.1487525427217515,0.0324918388839957,pet_mm_jas,annualnoflowdays
-2.0417396312008993,0.032250888225305814,pet_mm_jas,annualnoflowdays
-1.934726719680047,0.03223100560703923,pet_mm_jas,annualnoflowdays
-1.8277138081591948,0.032215331134889516,pet_mm_jas,annualnoflowdays
-1.7207008966383426,0.03275171864856636,pet_mm_jas,annualnoflowdays
-1.6136879851174903,0.03419666034538297,pet_mm_jas,annualnoflowdays
-1.506675073596638,0.03425846761637515,pet_mm_jas,annualnoflowdays
-1.3996621620757856,0.035336532899603965,pet_mm_jas,annualnoflowdays
-1.2926492505549334,0.03682957413511112,pet_mm_jas,annualnoflowdays
-1.1856363390340812,0.03759094962353374,pet_mm_jas,annualnoflowdays
-1.078623427513229,0.04714328893305762,pet_mm_jas,annualnoflowdays
-0.9716105159923767,0.048988472002355815,pet_mm_jas,annualnoflowdays
-0.8645976044715245,0.048885876450079316,pet_mm_jas,annualnoflowdays
-0.7575846929506722,0.04852857592255014,pet_mm_jas,annualnoflowdays
-0.65057178142982,0.048994440657599496,pet_mm_jas,annualnoflowdays
-0.5435588699089677,0.04868682238223988,pet_mm_jas,annualnoflowdays
-0.4365459583881153,0.04846054279481004,pet_mm_jas,annualnoflowdays
-0.32953304686726304,0.04831426103861487,pet_mm_jas,annualnoflowdays
-0.2225201353464108,0.04854481495688177,pet_mm_jas,annualnoflowdays
-0.11550722382555856,0.048732167766689205,pet_mm_jas,annualnoflowdays
-0.00849431230470632,0.04950894535845409,pet_mm_jas,annualnoflowdays
0.09851859921614592,0.04912482954586204,pet_mm_jas,annualnoflowdays
0.20553151073699816,0.049952992007510924,pet_mm_jas,annualnoflowdays
0.3125444222578504,0.05130069890830234,pet_mm_jas,annualnoflowdays
0.41955733377870263,0.05097095668891051,pet_mm_jas,annualnoflowdays
0.5265702452995549,0.05007181391602825,pet_mm_jas,annualnoflowdays
0.6335831568204071,0.04998198714118582,pet_mm_jas,annualnoflowdays
0.7405960683412594,0.04956367604373653,pet_mm_jas,annualnoflowdays
0.8476089798621116,0.04995178867844013,pet_mm_jas,annualnoflowdays
0.9546218913829638,0.050184893913787075,pet_mm_jas,annualnoflowdays
1.061634802903816,0.05110056809054147,pet_mm_jas,annualnoflowdays
1.1686477144246683,0.05394274728045662,pet_mm_jas,annualnoflowdays
1.2756606259455205,0.057820594651884404,pet_mm_jas,annualnoflowdays
1.3826735374663728,0.058121617648425085,pet_mm_jas,annualnoflowdays
1.489686448987225,0.058256227456540154,pet_mm_jas,annualnoflowdays
1.5966993605080777,0.05804698302181749,pet_mm_jas,annualnoflowdays
1.7037122720289295,0.058004921506245546,pet_mm_jas,annualnoflowdays
1.8107251835497822,0.05795607709218125,pet_mm_jas,annualnoflowdays
1.917738095070634,0.05787211999977068,pet_mm_jas,annualnoflowdays
2.0247510065914867,0.05787211999977068,pet_mm_jas,annualnoflowdays
2.1317639181123385,0.05787211999977068,pet_mm_jas,annualnoflowdays
2.238776829633191,0.057844556713766065,pet_mm_jas,annualnoflowdays
2.345789741154043,0.05751277056386035,pet_mm_jas,annualnoflowdays
2.4528026526748956,0.05748024740344938,pet_mm_jas,annualnoflowdays
2.5598155641957474,0.05748024740344938,pet_mm_jas,annualnoflowdays
2.6668284757166,0.05748024740344938,pet_mm_jas,annualnoflowdays
2.773841387237452,0.05748419125423193,pet_mm_jas,annualnoflowdays
2.880854298758305,0.05731757163722345,pet_mm_jas,annualnoflowdays
-1.8084765280686097,0.030308865946835982,lulc_grass_prc,annualnoflowdays
-1.733552292842099,0.04849871365349021,lulc_grass_prc,annualnoflowdays
-1.658628057615588,0.04976490864664114,lulc_grass_prc,annualnoflowdays
-1.5837038223890774,0.05005684664432368,lulc_grass_prc,annualnoflowdays
-1.5087795871625667,0.05006253109402383,lulc_grass_prc,annualnoflowdays
-1.433855351936056,0.04967708265794242,lulc_grass_prc,annualnoflowdays
-1.3589311167095453,0.04945667714084601,lulc_grass_prc,annualnoflowdays
-1.2840068814830343,0.0492516276387814,lulc_grass_prc,annualnoflowdays
-1.2090826462565236,0.04903215976731052,lulc_grass_prc,annualnoflowdays
-1.134158411030013,0.04829892536739931,lulc_grass_prc,annualnoflowdays
-1.059234175803502,0.048481623063760935,lulc_grass_prc,annualnoflowdays
-0.9843099405769913,0.04844847585843367,lulc_grass_prc,annualnoflowdays
-0.9093857053504806,0.04861626196367168,lulc_grass_prc,annualnoflowdays
-0.8344614701239699,0.04805180803646643,lulc_grass_prc,annualnoflowdays
-0.759537234897459,0.047768814382832286,lulc_grass_prc,annualnoflowdays
-0.6846129996709482,0.04692486656672781,lulc_grass_prc,annualnoflowdays
-0.6096887644444375,0.04700161078452205,lulc_grass_prc,annualnoflowdays
-0.5347645292179268,0.047408111541648416,lulc_grass_prc,annualnoflowdays
-0.4598402939914161,0.04704524118339862,lulc_grass_prc,annualnoflowdays
-0.3849160587649052,0.0468721336638335,lulc_grass_prc,annualnoflowdays
-0.3099918235383945,0.04709149762807819,lulc_grass_prc,annualnoflowdays
-0.2350675883118838,0.04692885345935841,lulc_grass_prc,annualnoflowdays
-0.16014335308537286,0.0468433893385883,lulc_grass_prc,annualnoflowdays
-0.08521911785886216,0.04669912919247164,lulc_grass_prc,annualnoflowdays
-0.010294882632351454,0.046803288776022446,lulc_grass_prc,annualnoflowdays
0.06462935259415925,0.04645577853336017,lulc_grass_prc,annualnoflowdays
0.13955358782066996,0.04625276895333186,lulc_grass_prc,annualnoflowdays
0.21447782304718088,0.046161075285558226,lulc_grass_prc,annualnoflowdays
0.2894020582736918,0.046321681514980985,lulc_grass_prc,annualnoflowdays
0.3643262935002023,0.04628628679413763,lulc_grass_prc,annualnoflowdays
0.4392505287267132,0.04518729521156614,lulc_grass_prc,annualnoflowdays
0.5141747639532237,0.04503557785106696,lulc_grass_prc,annualnoflowdays
0.5890989991797346,0.04719352768223827,lulc_grass_prc,annualnoflowdays
0.6640232344062456,0.047469978719187324,lulc_grass_prc,annualnoflowdays
0.738947469632756,0.04796108979203093,lulc_grass_prc,annualnoflowdays
0.813871704859267,0.04930812019557672,lulc_grass_prc,annualnoflowdays
0.8887959400857774,0.04988390647918125,lulc_grass_prc,annualnoflowdays
0.9637201753122884,0.05155551558606898,lulc_grass_prc,annualnoflowdays
1.0386444105387993,0.05161716571513426,lulc_grass_prc,annualnoflowdays
1.1135686457653098,0.051686127406205706,lulc_grass_prc,annualnoflowdays
1.1884928809918207,0.05225013235039606,lulc_grass_prc,annualnoflowdays
1.2634171162183316,0.052246715301842266,lulc_grass_prc,annualnoflowdays
1.3383413514448421,0.05213917477059187,lulc_grass_prc,annualnoflowdays
1.413265586671353,0.05261595914292251,lulc_grass_prc,annualnoflowdays
1.488189821897864,0.05321568543889545,lulc_grass_prc,annualnoflowdays
1.5631140571243745,0.0532584118466255,lulc_grass_prc,annualnoflowdays
1.6380382923508854,0.05332740861595557,lulc_grass_prc,annualnoflowdays
1.7129625275773959,0.05277106295078913,lulc_grass_prc,annualnoflowdays
1.7878867628039068,0.052446815800245954,lulc_grass_prc,annualnoflowdays
1.8628109980304177,0.05252679349416004,lulc_grass_prc,annualnoflowdays
1.9377352332569289,0.049685360025671546,lulc_grass_prc,annualnoflowdays
-0.800104787933015,0.04695651834535597,swe.p_jfm,annualnoflowdays
-0.7309371675083125,0.051044744697991376,swe.p_jfm,annualnoflowdays
-0.6617695470836099,0.05161661743452621,swe.p_jfm,annualnoflowdays
-0.5926019266589074,0.04839820498180423,swe.p_jfm,annualnoflowdays
-0.5234343062342048,0.04449281898732824,swe.p_jfm,annualnoflowdays
-0.45426668580950236,0.04348101704793658,swe.p_jfm,annualnoflowdays
-0.3850990653847999,0.04371411097735994,swe.p_jfm,annualnoflowdays
-0.31593144496009734,0.04200531015447235,swe.p_jfm,annualnoflowdays
-0.2467638245353948,0.04191024783875316,swe.p_jfm,annualnoflowdays
-0.17759620411069232,0.04170210945762365,swe.p_jfm,annualnoflowdays
-0.10842858368598973,0.041489359172340944,swe.p_jfm,annualnoflowdays
-0.03926096326128725,0.04137915075628734,swe.p_jfm,annualnoflowdays
0.02990665716341523,0.04161804044106618,swe.p_jfm,annualnoflowdays
0.09907427758811782,0.041838337565567485,swe.p_jfm,annualnoflowdays
0.1682418980128203,0.04205896513915962,swe.p_jfm,annualnoflowdays
0.2374095184375229,0.04254343499930649,swe.p_jfm,annualnoflowdays
0.3065771388622254,0.0423836977898967,swe.p_jfm,annualnoflowdays
0.37574475928692785,0.04229893524899582,swe.p_jfm,annualnoflowdays
0.44491237971163033,0.042671177415985556,swe.p_jfm,annualnoflowdays
0.514080000136333,0.043957394019962175,swe.p_jfm,annualnoflowdays
0.5832476205610355,0.043299008018117785,swe.p_jfm,annualnoflowdays
0.652415240985738,0.04350941516363352,swe.p_jfm,annualnoflowdays
0.7215828614104405,0.0433216904635702,swe.p_jfm,annualnoflowdays
0.790750481835143,0.043348618694376936,swe.p_jfm,annualnoflowdays
0.8599181022598454,0.04261563338629806,swe.p_jfm,annualnoflowdays
0.9290857226845481,0.042979757879613376,swe.p_jfm,annualnoflowdays
0.9982533431092506,0.04309397700995469,swe.p_jfm,annualnoflowdays
1.067420963533953,0.04355623064179223,swe.p_jfm,annualnoflowdays
1.1365885839586556,0.04423999029821273,swe.p_jfm,annualnoflowdays
1.2057562043833583,0.04437664973044934,swe.p_jfm,annualnoflowdays
1.2749238248080608,0.04449559103095214,swe.p_jfm,annualnoflowdays
1.3440914452327632,0.04459843791294001,swe.p_jfm,annualnoflowdays
1.4132590656574657,0.04468945388283549,swe.p_jfm,annualnoflowdays
1.4824266860821682,0.044763172864105145,swe.p_jfm,annualnoflowdays
1.5515943065068707,0.0446492135803541,swe.p_jfm,annualnoflowdays
1.6207619269315732,0.04459320429738446,swe.p_jfm,annualnoflowdays
1.6899295473562757,0.044641111472185774,swe.p_jfm,annualnoflowdays
1.7590971677809781,0.04465375493288467,swe.p_jfm,annualnoflowdays
1.828264788205681,0.04461817036811242,swe.p_jfm,annualnoflowdays
1.8974324086303835,0.04455492893052022,swe.p_jfm,annualnoflowdays
1.966600029055086,0.044770676358679345,swe.p_jfm,annualnoflowdays
2.0357676494797885,0.04501253665669231,swe.p_jfm,annualnoflowdays
2.104935269904491,0.04491177386681078,swe.p_jfm,annualnoflowdays
2.1741028903291935,0.04481617639367097,swe.p_jfm,annualnoflowdays
2.243270510753896,0.044867026881280817,swe.p_jfm,annualnoflowdays
2.3124381311785984,0.04477715040585522,swe.p_jfm,annualnoflowdays
2.381605751603301,0.04502012670154201,swe.p_jfm,annualnoflowdays
2.4507733720280034,0.04507312082569036,swe.p_jfm,annualnoflowdays
2.519940992452706,0.045855023872527836,swe.p_jfm,annualnoflowdays
2.589108612877409,0.045997039972227795,swe.p_jfm,annualnoflowdays
2.658276233302111,0.04491112264058324,swe.p_jfm,annualnoflowdays
-0.7884402063759605,0.05659523428960678,p.pet_ond,annualnoflowdays
-0.43321597483294677,0.054422567043686296,p.pet_ond,annualnoflowdays
-0.07799174328993308,0.0431561047508046,p.pet_ond,annualnoflowdays
0.27723248825308067,0.04006836128831672,p.pet_ond,annualnoflowdays
0.6324567197960943,0.038515914424479,p.pet_ond,annualnoflowdays
0.9876809513391079,0.0414209032462702,p.pet_ond,annualnoflowdays
1.342905182882122,0.04460381848933382,p.pet_ond,annualnoflowdays
1.6981294144251353,0.04463630072472239,p.pet_ond,annualnoflowdays
2.053353645968149,0.044346953063727844,p.pet_ond,annualnoflowdays
2.408577877511163,0.042738355034986575,p.pet_ond,annualnoflowdays
2.7638021090541764,0.042738355034986575,p.pet_ond,annualnoflowdays
3.1190263405971903,0.04285783309960021,p.pet_ond,annualnoflowdays
3.474250572140204,0.04285783309960021,p.pet_ond,annualnoflowdays
3.829474803683218,0.04285783309960021,p.pet_ond,annualnoflowdays
4.184699035226231,0.04285783309960021,p.pet_ond,annualnoflowdays
4.539923266769245,0.04285783309960021,p.pet_ond,annualnoflowdays
4.895147498312259,0.04285783309960021,p.pet_ond,annualnoflowdays
5.250371729855273,0.04285783309960021,p.pet_ond,annualnoflowdays
5.605595961398286,0.04285783309960021,p.pet_ond,annualnoflowdays
5.960820192941299,0.04285783309960021,p.pet_ond,annualnoflowdays
6.316044424484313,0.04285783309960021,p.pet_ond,annualnoflowdays
6.671268656027327,0.04285783309960021,p.pet_ond,annualnoflowdays
7.026492887570341,0.04285783309960021,p.pet_ond,annualnoflowdays
7.381717119113355,0.04285783309960021,p.pet_ond,annualnoflowdays
7.736941350656369,0.04285783309960021,p.pet_ond,annualnoflowdays
8.092165582199382,0.04285783309960021,p.pet_ond,annualnoflowdays
8.447389813742396,0.04285783309960021,p.pet_ond,annualnoflowdays
8.802614045285408,0.0428771203349233,p.pet_ond,annualnoflowdays
9.157838276828421,0.0428771203349233,p.pet_ond,annualnoflowdays
9.513062508371435,0.0428771203349233,p.pet_ond,annualnoflowdays
9.86828673991445,0.0428771203349233,p.pet_ond,annualnoflowdays
10.223510971457463,0.04297282089545509,p.pet_ond,annualnoflowdays
10.578735203000477,0.04297282089545509,p.pet_ond,annualnoflowdays
10.93395943454349,0.04297282089545509,p.pet_ond,annualnoflowdays
11.289183666086505,0.04297282089545509,p.pet_ond,annualnoflowdays
11.644407897629518,0.04297282089545509,p.pet_ond,annualnoflowdays
11.999632129172532,0.04297282089545509,p.pet_ond,annualnoflowdays
12.354856360715546,0.04297282089545509,p.pet_ond,annualnoflowdays
12.710080592258558,0.04297282089545509,p.pet_ond,annualnoflowdays
13.065304823801572,0.04297282089545509,p.pet_ond,annualnoflowdays
13.420529055344586,0.04297282089545509,p.pet_ond,annualnoflowdays
13.7757532868876,0.04297282089545509,p.pet_ond,annualnoflowdays
14.130977518430614,0.04297282089545509,p.pet_ond,annualnoflowdays
14.486201749973628,0.04297282089545509,p.pet_ond,annualnoflowdays
14.841425981516641,0.04297282089545509,p.pet_ond,annualnoflowdays
15.196650213059655,0.04297282089545509,p.pet_ond,annualnoflowdays
15.551874444602669,0.04297282089545509,p.pet_ond,annualnoflowdays
15.907098676145681,0.04297282089545509,p.pet_ond,annualnoflowdays
16.2623229076887,0.04297282089545509,p.pet_ond,annualnoflowdays
16.61754713923171,0.04297282089545509,p.pet_ond,annualnoflowdays
16.972771370774726,0.04297282089545509,p.pet_ond,annualnoflowdays
-1.0682272400301025,0.022591753388972347,elev_mean_m_basin,annualnoflowdays
-0.9785103006670873,0.03353090445383384,elev_mean_m_basin,annualnoflowdays
-0.8887933613040722,0.03262925640566265,elev_mean_m_basin,annualnoflowdays
-0.7990764219410569,0.03468795256069195,elev_mean_m_basin,annualnoflowdays
-0.7093594825780417,0.04378695287332898,elev_mean_m_basin,annualnoflowdays
-0.6196425432150265,0.045215927525977216,elev_mean_m_basin,annualnoflowdays
-0.5299256038520113,0.045624115192084445,elev_mean_m_basin,annualnoflowdays
-0.4402086644889961,0.045801670477602904,elev_mean_m_basin,annualnoflowdays
-0.3504917251259809,0.04794645904776713,elev_mean_m_basin,annualnoflowdays
-0.26077478576296576,0.04846451999610661,elev_mean_m_basin,annualnoflowdays
-0.17105784639995059,0.048586661106057256,elev_mean_m_basin,annualnoflowdays
-0.0813409070369353,0.04788524650592175,elev_mean_m_basin,annualnoflowdays
0.008376032326079974,0.04697232016522951,elev_mean_m_basin,annualnoflowdays
0.09809297168909503,0.0469413337278269,elev_mean_m_basin,annualnoflowdays
0.1878099110521103,0.04685914291694381,elev_mean_m_basin,annualnoflowdays
0.27752685041512537,0.047644529605729104,elev_mean_m_basin,annualnoflowdays
0.36724378977814065,0.04873634412237029,elev_mean_m_basin,annualnoflowdays
0.45696072914115593,0.05028960205806054,elev_mean_m_basin,annualnoflowdays
0.546677668504171,0.050548514183319924,elev_mean_m_basin,annualnoflowdays
0.6363946078671863,0.05049400914936493,elev_mean_m_basin,annualnoflowdays
0.7261115472302013,0.05444900784098679,elev_mean_m_basin,annualnoflowdays
0.8158284865932166,0.055504471619253135,elev_mean_m_basin,annualnoflowdays
0.9055454259562319,0.056333090575966485,elev_mean_m_basin,annualnoflowdays
0.9952623653192469,0.05655242698299804,elev_mean_m_basin,annualnoflowdays
1.0849793046822624,0.05671796486200245,elev_mean_m_basin,annualnoflowdays
1.1746962440452775,0.05728404628109958,elev_mean_m_basin,annualnoflowdays
1.2644131834082926,0.05732499350939705,elev_mean_m_basin,annualnoflowdays
1.3541301227713076,0.057704406893048656,elev_mean_m_basin,annualnoflowdays
1.4438470621343231,0.05754289548249432,elev_mean_m_basin,annualnoflowdays
1.5335640014973382,0.05811947361149117,elev_mean_m_basin,annualnoflowdays
1.6232809408603532,0.05830840413403881,elev_mean_m_basin,annualnoflowdays
1.7129978802233687,0.05846571784692353,elev_mean_m_basin,annualnoflowdays
1.8027148195863838,0.05836675224632228,elev_mean_m_basin,annualnoflowdays
1.8924317589493989,0.058650186033011115,elev_mean_m_basin,annualnoflowdays
1.9821486983124144,0.06029820662908088,elev_mean_m_basin,annualnoflowdays
2.0718656376754296,0.060909796514797054,elev_mean_m_basin,annualnoflowdays
2.1615825770384447,0.060745058481841425,elev_mean_m_basin,annualnoflowdays
2.2512995164014598,0.06042504909777444,elev_mean_m_basin,annualnoflowdays
2.341016455764475,0.06013371626393361,elev_mean_m_basin,annualnoflowdays
2.43073339512749,0.060158740403792134,elev_mean_m_basin,annualnoflowdays
2.520450334490505,0.06011815644510545,elev_mean_m_basin,annualnoflowdays
2.610167273853521,0.060091939304242545,elev_mean_m_basin,annualnoflowdays
2.699884213216536,0.058693442075429786,elev_mean_m_basin,annualnoflowdays
2.789601152579551,0.05845708326674399,elev_mean_m_basin,annualnoflowdays
2.879318091942566,0.05845708326674399,elev_mean_m_basin,annualnoflowdays
2.969035031305581,0.05835927065272145,elev_mean_m_basin,annualnoflowdays
3.058751970668596,0.05774473154538711,elev_mean_m_basin,annualnoflowdays
3.1484689100316112,0.05695485102963684,elev_mean_m_basin,annualnoflowdays
3.238185849394627,0.05316658219668454,elev_mean_m_basin,annualnoflowdays
3.3279027887576422,0.05316658219668454,elev_mean_m_basin,annualnoflowdays
3.4176197281206573,0.05316658219668454,elev_mean_m_basin,annualnoflowdays
-0.35962582655272113,0.05091456150902972,lulc_water_prc,annualnoflowdays
-0.08745814771740945,0.04610059722872514,lulc_water_prc,annualnoflowdays
0.18470953111790223,0.04093752055396521,lulc_water_prc,annualnoflowdays
0.4568772099532139,0.0380786268361517,lulc_water_prc,annualnoflowdays
0.7290448887885256,0.03752610814430537,lulc_water_prc,annualnoflowdays
1.001212567623837,0.034568676999809075,lulc_water_prc,annualnoflowdays
1.273380246459149,0.0340331903406644,lulc_water_prc,annualnoflowdays
1.5455479252944606,0.03413853349172689,lulc_water_prc,annualnoflowdays
1.8177156041297722,0.03414971389373506,lulc_water_prc,annualnoflowdays
2.0898832829650837,0.033615720945240624,lulc_water_prc,annualnoflowdays
2.3620509618003953,0.0335616285755731,lulc_water_prc,annualnoflowdays
2.6342186406357073,0.03356664674205438,lulc_water_prc,annualnoflowdays
2.906386319471019,0.033572179640462656,lulc_water_prc,annualnoflowdays
3.1785539983063305,0.03357383754097878,lulc_water_prc,annualnoflowdays
3.4507216771416425,0.03361253656058349,lulc_water_prc,annualnoflowdays
3.7228893559769536,0.0337510056751698,lulc_water_prc,annualnoflowdays
3.9950570348122656,0.03375614645063891,lulc_water_prc,annualnoflowdays
4.267224713647578,0.03375614645063891,lulc_water_prc,annualnoflowdays
4.539392392482889,0.03375614645063891,lulc_water_prc,annualnoflowdays
4.811560071318201,0.03375614645063891,lulc_water_prc,annualnoflowdays
5.083727750153512,0.03375614645063891,lulc_water_prc,annualnoflowdays
5.355895428988824,0.03375614645063891,lulc_water_prc,annualnoflowdays
5.628063107824136,0.033744934639530655,lulc_water_prc,annualnoflowdays
5.9002307866594474,0.033744934639530655,lulc_water_prc,annualnoflowdays
6.1723984654947595,0.03374136772293457,lulc_water_prc,annualnoflowdays
6.4445661443300715,0.03374136772293457,lulc_water_prc,annualnoflowdays
6.716733823165383,0.03373844211769453,lulc_water_prc,annualnoflowdays
6.988901502000695,0.033737886519916924,lulc_water_prc,annualnoflowdays
7.261069180836007,0.03370277750176023,lulc_water_prc,annualnoflowdays
7.533236859671318,0.03377111187653782,lulc_water_prc,annualnoflowdays
7.805404538506629,0.03377111187653782,lulc_water_prc,annualnoflowdays
8.077572217341942,0.03377111187653782,lulc_water_prc,annualnoflowdays
8.349739896177253,0.03377111187653782,lulc_water_prc,annualnoflowdays
8.621907575012564,0.03377111187653782,lulc_water_prc,annualnoflowdays
8.894075253847877,0.03377111187653782,lulc_water_prc,annualnoflowdays
9.166242932683188,0.03377111187653782,lulc_water_prc,annualnoflowdays
9.4384106115185,0.03377111187653782,lulc_water_prc,annualnoflowdays
9.710578290353812,0.03377111187653782,lulc_water_prc,annualnoflowdays
9.982745969189123,0.03377111187653782,lulc_water_prc,annualnoflowdays
10.254913648024434,0.03377111187653782,lulc_water_prc,annualnoflowdays
10.527081326859745,0.03377111187653782,lulc_water_prc,annualnoflowdays
10.799249005695058,0.03377111187653782,lulc_water_prc,annualnoflowdays
11.07141668453037,0.03377111187653782,lulc_water_prc,annualnoflowdays
11.34358436336568,0.03377111187653782,lulc_water_prc,annualnoflowdays
11.615752042200993,0.03377111187653782,lulc_water_prc,annualnoflowdays
11.887919721036305,0.03377111187653782,lulc_water_prc,annualnoflowdays
12.160087399871616,0.03377111187653782,lulc_water_prc,annualnoflowdays
12.432255078706929,0.03377111187653782,lulc_water_prc,annualnoflowdays
12.70442275754224,0.03377111187653782,lulc_water_prc,annualnoflowdays
