predictor,PrcIncMSE,metric,region,iteration
siltave,7.4944811006049745,zeroflowfirst,Western Mountains,2
sandave,10.251607803715073,zeroflowfirst,Western Mountains,2
p_mm_cy,4.206232152189163,zeroflowfirst,Western Mountains,3
p_mm_jas,7.2613541326928255,zeroflowfirst,Western Mountains,3
p_mm_ond,4.866542869105167,zeroflowfirst,Western Mountains,3
p_mm_jfm,7.275503164035205,zeroflowfirst,Western Mountains,3
p_mm_amj,6.196844025829641,zeroflowfirst,Western Mountains,3
pet_mm_cy,7.2926125104076505,zeroflowfirst,Western Mountains,3
pet_mm_jas,6.017317772272594,zeroflowfirst,Western Mountains,3
pet_mm_ond,5.8270509851889996,zeroflowfirst,Western Mountains,3
pet_mm_jfm,6.949898144583421,zeroflowfirst,Western Mountains,3
pet_mm_amj,11.42218537475042,zeroflowfirst,Western Mountains,3
T_max_c_cy,8.315355153990806,zeroflowfirst,Western Mountains,3
T_max_c_jas,6.70321145728808,zeroflowfirst,Western Mountains,3
T_max_c_ond,5.536214818174688,zeroflowfirst,Western Mountains,3
T_max_c_jfm,5.847245262369021,zeroflowfirst,Western Mountains,3
T_max_c_amj,10.653449494280894,zeroflowfirst,Western Mountains,3
swe_mm_cy,6.24102042245579,zeroflowfirst,Western Mountains,3
swe_mm_jas,0.9984233207783545,zeroflowfirst,Western Mountains,3
swe_mm_ond,4.357116865368314,zeroflowfirst,Western Mountains,3
swe_mm_jfm,7.286189470537457,zeroflowfirst,Western Mountains,3
swe_mm_amj,5.224171811775843,zeroflowfirst,Western Mountains,3
p.pet_cy,4.8731168379281025,zeroflowfirst,Western Mountains,3
swe.p_cy,6.078771815208261,zeroflowfirst,Western Mountains,3
p.pet_jfm,8.15444402367794,zeroflowfirst,Western Mountains,3
swe.p_jfm,5.980595657220665,zeroflowfirst,Western Mountains,3
p.pet_amj,6.86319381666576,zeroflowfirst,Western Mountains,3
swe.p_amj,5.5813758848535135,zeroflowfirst,Western Mountains,3
p.pet_jas,7.935837500988017,zeroflowfirst,Western Mountains,3
swe.p_jas,2.493274897835449,zeroflowfirst,Western Mountains,3
p.pet_ond,5.4797634436500156,zeroflowfirst,Western Mountains,3
swe.p_ond,4.764017489896686,zeroflowfirst,Western Mountains,3
p_mm_cy.previous,12.714156823813056,zeroflowfirst,Western Mountains,3
p_mm_jas.previous,5.816090452480942,zeroflowfirst,Western Mountains,3
p_mm_ond.previous,7.526099805742597,zeroflowfirst,Western Mountains,3
p_mm_jfm.previous,8.332481807676354,zeroflowfirst,Western Mountains,3
p_mm_amj.previous,6.456232536494901,zeroflowfirst,Western Mountains,3
pet_mm_cy.previous,8.086961621899098,zeroflowfirst,Western Mountains,3
pet_mm_jas.previous,6.260608806120235,zeroflowfirst,Western Mountains,3
pet_mm_ond.previous,7.630328359816703,zeroflowfirst,Western Mountains,3
pet_mm_jfm.previous,7.540348772738349,zeroflowfirst,Western Mountains,3
pet_mm_amj.previous,6.890326454395134,zeroflowfirst,Western Mountains,3
T_max_c_cy.previous,6.478401833202131,zeroflowfirst,Western Mountains,3
T_max_c_jas.previous,7.42200192860412,zeroflowfirst,Western Mountains,3
T_max_c_ond.previous,10.006458041733659,zeroflowfirst,Western Mountains,3
T_max_c_jfm.previous,7.385002723144031,zeroflowfirst,Western Mountains,3
T_max_c_amj.previous,5.757851944189516,zeroflowfirst,Western Mountains,3
swe_mm_cy.previous,8.073955093037805,zeroflowfirst,Western Mountains,3
swe_mm_jas.previous,-0.7720875534687156,zeroflowfirst,Western Mountains,3
swe_mm_ond.previous,5.920813465416298,zeroflowfirst,Western Mountains,3
swe_mm_jfm.previous,5.464809312732093,zeroflowfirst,Western Mountains,3
swe_mm_amj.previous,6.742515566845145,zeroflowfirst,Western Mountains,3
p.pet_cy.previous,12.31354097634908,zeroflowfirst,Western Mountains,3
swe.p_cy.previous,6.872974823659915,zeroflowfirst,Western Mountains,3
p.pet_jfm.previous,7.575054772442348,zeroflowfirst,Western Mountains,3
swe.p_jfm.previous,4.577505969851903,zeroflowfirst,Western Mountains,3
p.pet_amj.previous,6.5858957284043305,zeroflowfirst,Western Mountains,3
swe.p_amj.previous,3.941356713433169,zeroflowfirst,Western Mountains,3
p.pet_jas.previous,6.865501801206559,zeroflowfirst,Western Mountains,3
swe.p_jas.previous,1.9914312999512016,zeroflowfirst,Western Mountains,3
p.pet_ond.previous,7.506574458434263,zeroflowfirst,Western Mountains,3
swe.p_ond.previous,5.827034809099433,zeroflowfirst,Western Mountains,3
dams_n,6.317032919700392,zeroflowfirst,Western Mountains,3
maxstorage_af,13.424930912994284,zeroflowfirst,Western Mountains,3
normstorage_af,13.439518830291464,zeroflowfirst,Western Mountains,3
majordams_n,9.814268116852869,zeroflowfirst,Western Mountains,3
wuse_mm,10.005464511956761,zeroflowfirst,Western Mountains,3
irrig_prc,8.513863493058333,zeroflowfirst,Western Mountains,3
lulc_water_prc,14.552160000173114,zeroflowfirst,Western Mountains,3
lulc_dev_prc,7.612845753636433,zeroflowfirst,Western Mountains,3
lulc_wetland_prc,10.403423527992329,zeroflowfirst,Western Mountains,3
lulc_forest_prc,18.690020859896524,zeroflowfirst,Western Mountains,3
lulc_barren_prc,11.433451783958516,zeroflowfirst,Western Mountains,3
lulc_grass_prc,11.946326812520974,zeroflowfirst,Western Mountains,3
lulc_ag_prc,9.061140384357738,zeroflowfirst,Western Mountains,3
drain_sqkm,12.811921064594406,zeroflowfirst,Western Mountains,3
elev_mean_m_basin,10.513903636368495,zeroflowfirst,Western Mountains,3
slope_pct,11.027669457139808,zeroflowfirst,Western Mountains,3
awcave,5.438310277529033,zeroflowfirst,Western Mountains,3
permave,13.197112339271644,zeroflowfirst,Western Mountains,3
topwet,13.961360880968058,zeroflowfirst,Western Mountains,3
depth_bedrock_m,7.401112003580297,zeroflowfirst,Western Mountains,3
porosity,14.975516399431356,zeroflowfirst,Western Mountains,3
storage_m,12.030075673126259,zeroflowfirst,Western Mountains,3
clayave,9.619676105149642,zeroflowfirst,Western Mountains,3
siltave,11.568832127616105,zeroflowfirst,Western Mountains,3
sandave,10.76071891509839,zeroflowfirst,Western Mountains,3
p_mm_cy,2.7538536709873047,zeroflowfirst,Western Mountains,4
p_mm_jas,5.061219284205682,zeroflowfirst,Western Mountains,4
p_mm_ond,3.8959791216301745,zeroflowfirst,Western Mountains,4
p_mm_jfm,6.007385986256472,zeroflowfirst,Western Mountains,4
p_mm_amj,4.957098146412713,zeroflowfirst,Western Mountains,4
pet_mm_cy,6.269270621882306,zeroflowfirst,Western Mountains,4
pet_mm_jas,5.439688827758196,zeroflowfirst,Western Mountains,4
pet_mm_ond,6.145982335231872,zeroflowfirst,Western Mountains,4
pet_mm_jfm,6.815129793059827,zeroflowfirst,Western Mountains,4
pet_mm_amj,10.860375790756095,zeroflowfirst,Western Mountains,4
T_max_c_cy,5.686343677976467,zeroflowfirst,Western Mountains,4
T_max_c_jas,6.925801564082015,zeroflowfirst,Western Mountains,4
T_max_c_ond,6.580987408117986,zeroflowfirst,Western Mountains,4
T_max_c_jfm,5.273299513684968,zeroflowfirst,Western Mountains,4
T_max_c_amj,6.141711523847382,zeroflowfirst,Western Mountains,4
swe_mm_cy,5.626579577107693,zeroflowfirst,Western Mountains,4
swe_mm_jas,-0.7126841592344205,zeroflowfirst,Western Mountains,4
swe_mm_ond,4.567211523255439,zeroflowfirst,Western Mountains,4
swe_mm_jfm,7.032978592752861,zeroflowfirst,Western Mountains,4
swe_mm_amj,3.170504654935467,zeroflowfirst,Western Mountains,4
p.pet_cy,5.194575327671771,zeroflowfirst,Western Mountains,4
swe.p_cy,4.408080726326815,zeroflowfirst,Western Mountains,4
p.pet_jfm,6.696287793641501,zeroflowfirst,Western Mountains,4
swe.p_jfm,6.921003989327551,zeroflowfirst,Western Mountains,4
p.pet_amj,4.296394434579808,zeroflowfirst,Western Mountains,4
swe.p_amj,4.919985606408253,zeroflowfirst,Western Mountains,4
p.pet_jas,6.968557203653968,zeroflowfirst,Western Mountains,4
swe.p_jas,-0.1170567104424539,zeroflowfirst,Western Mountains,4
p.pet_ond,4.856123706872497,zeroflowfirst,Western Mountains,4
swe.p_ond,5.346930514133092,zeroflowfirst,Western Mountains,4
p_mm_cy.previous,9.432047090758777,zeroflowfirst,Western Mountains,4
p_mm_jas.previous,5.987344377270279,zeroflowfirst,Western Mountains,4
p_mm_ond.previous,8.020330798447096,zeroflowfirst,Western Mountains,4
p_mm_jfm.previous,10.61919487247233,zeroflowfirst,Western Mountains,4
p_mm_amj.previous,5.316210549523632,zeroflowfirst,Western Mountains,4
pet_mm_cy.previous,7.031054102641772,zeroflowfirst,Western Mountains,4
pet_mm_jas.previous,5.414515923346891,zeroflowfirst,Western Mountains,4
pet_mm_ond.previous,7.7698216968439215,zeroflowfirst,Western Mountains,4
pet_mm_jfm.previous,10.1905486084984,zeroflowfirst,Western Mountains,4
pet_mm_amj.previous,6.230220484451412,zeroflowfirst,Western Mountains,4
T_max_c_cy.previous,5.854465047709258,zeroflowfirst,Western Mountains,4
T_max_c_jas.previous,6.102051478735403,zeroflowfirst,Western Mountains,4
T_max_c_ond.previous,8.912711039409547,zeroflowfirst,Western Mountains,4
T_max_c_jfm.previous,6.105546421990134,zeroflowfirst,Western Mountains,4
T_max_c_amj.previous,5.002838857784028,zeroflowfirst,Western Mountains,4
swe_mm_cy.previous,6.110104155446522,zeroflowfirst,Western Mountains,4
swe_mm_jas.previous,0.5240936996449506,zeroflowfirst,Western Mountains,4
swe_mm_ond.previous,4.960734115895737,zeroflowfirst,Western Mountains,4
swe_mm_jfm.previous,7.305381343141956,zeroflowfirst,Western Mountains,4
swe_mm_amj.previous,6.493691166091392,zeroflowfirst,Western Mountains,4
p.pet_cy.previous,12.019358174076503,zeroflowfirst,Western Mountains,4
swe.p_cy.previous,6.168070015620015,zeroflowfirst,Western Mountains,4
p.pet_jfm.previous,10.306546019989957,zeroflowfirst,Western Mountains,4
swe.p_jfm.previous,3.4930720923084357,zeroflowfirst,Western Mountains,4
p.pet_amj.previous,6.454950694373944,zeroflowfirst,Western Mountains,4
swe.p_amj.previous,5.45544521422472,zeroflowfirst,Western Mountains,4
p.pet_jas.previous,5.382255960441292,zeroflowfirst,Western Mountains,4
swe.p_jas.previous,1.761715174145458,zeroflowfirst,Western Mountains,4
p.pet_ond.previous,6.340514187812062,zeroflowfirst,Western Mountains,4
swe.p_ond.previous,4.318049971501206,zeroflowfirst,Western Mountains,4
dams_n,7.276173399512453,zeroflowfirst,Western Mountains,4
maxstorage_af,16.731539543905548,zeroflowfirst,Western Mountains,4
normstorage_af,15.925277436340755,zeroflowfirst,Western Mountains,4
majordams_n,9.793242369652443,zeroflowfirst,Western Mountains,4
wuse_mm,11.327933636341124,zeroflowfirst,Western Mountains,4
irrig_prc,5.885938429916104,zeroflowfirst,Western Mountains,4
lulc_water_prc,11.558574318670304,zeroflowfirst,Western Mountains,4
lulc_dev_prc,8.014400788794676,zeroflowfirst,Western Mountains,4
lulc_wetland_prc,8.444000784808775,zeroflowfirst,Western Mountains,4
lulc_forest_prc,10.498438460453137,zeroflowfirst,Western Mountains,4
lulc_barren_prc,14.835391146139923,zeroflowfirst,Western Mountains,4
lulc_grass_prc,9.236354481471281,zeroflowfirst,Western Mountains,4
lulc_ag_prc,8.333579852060506,zeroflowfirst,Western Mountains,4
drain_sqkm,10.584355680339007,zeroflowfirst,Western Mountains,4
elev_mean_m_basin,10.314449858056651,zeroflowfirst,Western Mountains,4
slope_pct,10.923272133457779,zeroflowfirst,Western Mountains,4
awcave,8.36239905078757,zeroflowfirst,Western Mountains,4
permave,9.326945892210597,zeroflowfirst,Western Mountains,4
topwet,11.620488200657181,zeroflowfirst,Western Mountains,4
depth_bedrock_m,9.712414705678272,zeroflowfirst,Western Mountains,4
porosity,11.568378951366308,zeroflowfirst,Western Mountains,4
storage_m,10.747786184170565,zeroflowfirst,Western Mountains,4
clayave,7.101374081718648,zeroflowfirst,Western Mountains,4
siltave,10.351693101789287,zeroflowfirst,Western Mountains,4
sandave,9.64145268144193,zeroflowfirst,Western Mountains,4
p_mm_cy,3.699357710613634,zeroflowfirst,Western Mountains,5
p_mm_jas,6.79680850717717,zeroflowfirst,Western Mountains,5
p_mm_ond,4.59538501169316,zeroflowfirst,Western Mountains,5
p_mm_jfm,4.805446530573,zeroflowfirst,Western Mountains,5
p_mm_amj,7.56201373415882,zeroflowfirst,Western Mountains,5
pet_mm_cy,7.2579856994256655,zeroflowfirst,Western Mountains,5
pet_mm_jas,6.280486095611936,zeroflowfirst,Western Mountains,5
pet_mm_ond,5.5559150974019,zeroflowfirst,Western Mountains,5
pet_mm_jfm,8.24859220755511,zeroflowfirst,Western Mountains,5
pet_mm_amj,9.20710292081009,zeroflowfirst,Western Mountains,5
T_max_c_cy,8.09524717744925,zeroflowfirst,Western Mountains,5
T_max_c_jas,8.138722682356633,zeroflowfirst,Western Mountains,5
T_max_c_ond,5.9176001192328975,zeroflowfirst,Western Mountains,5
T_max_c_jfm,4.871151715326009,zeroflowfirst,Western Mountains,5
T_max_c_amj,7.662897676507048,zeroflowfirst,Western Mountains,5
swe_mm_cy,4.66802122941275,zeroflowfirst,Western Mountains,5
swe_mm_jas,0.2209860691273975,zeroflowfirst,Western Mountains,5
swe_mm_ond,6.463670563926692,zeroflowfirst,Western Mountains,5
swe_mm_jfm,6.440108933918032,zeroflowfirst,Western Mountains,5
swe_mm_amj,6.763963327902354,zeroflowfirst,Western Mountains,5
p.pet_cy,3.6435767397360452,zeroflowfirst,Western Mountains,5
swe.p_cy,6.479982501212086,zeroflowfirst,Western Mountains,5
p.pet_jfm,4.762068605745631,zeroflowfirst,Western Mountains,5
swe.p_jfm,4.134078087727348,zeroflowfirst,Western Mountains,5
p.pet_amj,7.361243217749805,zeroflowfirst,Western Mountains,5
swe.p_amj,5.330122448487521,zeroflowfirst,Western Mountains,5
p.pet_jas,5.857946623976237,zeroflowfirst,Western Mountains,5
swe.p_jas,2.028845451811605,zeroflowfirst,Western Mountains,5
p.pet_ond,7.131053838809363,zeroflowfirst,Western Mountains,5
swe.p_ond,6.334175448921144,zeroflowfirst,Western Mountains,5
p_mm_cy.previous,9.724877228392966,zeroflowfirst,Western Mountains,5
p_mm_jas.previous,4.747010402206066,zeroflowfirst,Western Mountains,5
p_mm_ond.previous,11.21066105708911,zeroflowfirst,Western Mountains,5
p_mm_jfm.previous,14.017922510820561,zeroflowfirst,Western Mountains,5
p_mm_amj.previous,6.940246347561005,zeroflowfirst,Western Mountains,5
pet_mm_cy.previous,6.520684081428097,zeroflowfirst,Western Mountains,5
pet_mm_jas.previous,5.2309080593956105,zeroflowfirst,Western Mountains,5
pet_mm_ond.previous,6.851508653806071,zeroflowfirst,Western Mountains,5
pet_mm_jfm.previous,5.4589606115559794,zeroflowfirst,Western Mountains,5
pet_mm_amj.previous,6.6533280396384855,zeroflowfirst,Western Mountains,5
T_max_c_cy.previous,5.561314607080761,zeroflowfirst,Western Mountains,5
T_max_c_jas.previous,6.09979210097218,zeroflowfirst,Western Mountains,5
T_max_c_ond.previous,9.458837746420928,zeroflowfirst,Western Mountains,5
T_max_c_jfm.previous,5.068257872440667,zeroflowfirst,Western Mountains,5
T_max_c_amj.previous,5.015647198770206,zeroflowfirst,Western Mountains,5
swe_mm_cy.previous,7.015634632777476,zeroflowfirst,Western Mountains,5
swe_mm_jas.previous,1.3537121632660662,zeroflowfirst,Western Mountains,5
swe_mm_ond.previous,4.525542086942262,zeroflowfirst,Western Mountains,5
swe_mm_jfm.previous,6.368609853452369,zeroflowfirst,Western Mountains,5
swe_mm_amj.previous,5.55402866886273,zeroflowfirst,Western Mountains,5
p.pet_cy.previous,9.12878291815004,zeroflowfirst,Western Mountains,5
