predictor,PrcIncMSE,metric,region,iteration
swe_mm_ond.previous,5.470042970055578,peak2z_length,South Great Plains,3
swe_mm_jfm.previous,5.566273867286981,peak2z_length,South Great Plains,3
swe_mm_amj.previous,4.552998770794239,peak2z_length,South Great Plains,3
p.pet_cy.previous,5.179303027872657,peak2z_length,South Great Plains,3
swe.p_cy.previous,2.9413040503273225,peak2z_length,South Great Plains,3
p.pet_jfm.previous,4.913750426129298,peak2z_length,South Great Plains,3
swe.p_jfm.previous,3.3345144014562957,peak2z_length,South Great Plains,3
p.pet_amj.previous,5.340285415532102,peak2z_length,South Great Plains,3
swe.p_amj.previous,5.257004484058173,peak2z_length,South Great Plains,3
p.pet_jas.previous,3.9211897779990856,peak2z_length,South Great Plains,3
swe.p_jas.previous,1.1198560965931246,peak2z_length,South Great Plains,3
p.pet_ond.previous,2.949072276685562,peak2z_length,South Great Plains,3
swe.p_ond.previous,5.576498367906943,peak2z_length,South Great Plains,3
dams_n,15.083614267083847,peak2z_length,South Great Plains,3
maxstorage_af,8.674534314094283,peak2z_length,South Great Plains,3
normstorage_af,12.15180639412854,peak2z_length,South Great Plains,3
majordams_n,11.57894314975786,peak2z_length,South Great Plains,3
wuse_mm,11.102123680421144,peak2z_length,South Great Plains,3
irrig_prc,7.779874762144997,peak2z_length,South Great Plains,3
lulc_water_prc,13.433410645918931,peak2z_length,South Great Plains,3
lulc_dev_prc,10.070950591108673,peak2z_length,South Great Plains,3
lulc_wetland_prc,12.30024774890925,peak2z_length,South Great Plains,3
lulc_forest_prc,14.26454792613578,peak2z_length,South Great Plains,3
lulc_barren_prc,10.464955874717925,peak2z_length,South Great Plains,3
lulc_grass_prc,9.175311904547204,peak2z_length,South Great Plains,3
lulc_ag_prc,8.71938079887641,peak2z_length,South Great Plains,3
drain_sqkm,11.600319702345372,peak2z_length,South Great Plains,3
elev_mean_m_basin,8.944264246483838,peak2z_length,South Great Plains,3
slope_pct,10.936860538519655,peak2z_length,South Great Plains,3
awcave,4.881744142553257,peak2z_length,South Great Plains,3
permave,9.652328033149418,peak2z_length,South Great Plains,3
topwet,8.430159366987732,peak2z_length,South Great Plains,3
depth_bedrock_m,8.231424534377323,peak2z_length,South Great Plains,3
porosity,13.426038291278786,peak2z_length,South Great Plains,3
storage_m,15.852944871870221,peak2z_length,South Great Plains,3
clayave,9.166264787072452,peak2z_length,South Great Plains,3
siltave,7.5132319939669046,peak2z_length,South Great Plains,3
sandave,8.395585727030948,peak2z_length,South Great Plains,3
p_mm_cy,5.11523320074192,peak2z_length,South Great Plains,4
p_mm_jas,3.7870766745627784,peak2z_length,South Great Plains,4
p_mm_ond,6.196914072912525,peak2z_length,South Great Plains,4
p_mm_jfm,3.8029189309823965,peak2z_length,South Great Plains,4
p_mm_amj,6.357249571978052,peak2z_length,South Great Plains,4
pet_mm_cy,3.283986201068859,peak2z_length,South Great Plains,4
pet_mm_jas,4.302756087082761,peak2z_length,South Great Plains,4
pet_mm_ond,4.1450919982002805,peak2z_length,South Great Plains,4
pet_mm_jfm,4.313157396492894,peak2z_length,South Great Plains,4
pet_mm_amj,4.707090033759178,peak2z_length,South Great Plains,4
T_max_c_cy,4.965181834395241,peak2z_length,South Great Plains,4
T_max_c_jas,5.437436297375965,peak2z_length,South Great Plains,4
T_max_c_ond,5.080676858608126,peak2z_length,South Great Plains,4
T_max_c_jfm,6.19842338598279,peak2z_length,South Great Plains,4
