predictor,PrcIncMSE,metric,region,iteration
sandave,8.990269003641941,peak2z_length,Mediterranean California,2
p_mm_cy,5.028770301267869,peak2z_length,Mediterranean California,3
p_mm_jas,2.4402966497155982,peak2z_length,Mediterranean California,3
p_mm_ond,7.343854431075851,peak2z_length,Mediterranean California,3
p_mm_jfm,2.8279423532209074,peak2z_length,Mediterranean California,3
p_mm_amj,1.1464990536362032,peak2z_length,Mediterranean California,3
pet_mm_cy,6.732991782299724,peak2z_length,Mediterranean California,3
pet_mm_jas,5.145173365279693,peak2z_length,Mediterranean California,3
pet_mm_ond,5.806368370047083,peak2z_length,Mediterranean California,3
pet_mm_jfm,6.067698109193344,peak2z_length,Mediterranean California,3
pet_mm_amj,7.309881412073169,peak2z_length,Mediterranean California,3
T_max_c_cy,4.016809965745834,peak2z_length,Mediterranean California,3
T_max_c_jas,6.447967489687787,peak2z_length,Mediterranean California,3
T_max_c_ond,4.177663787466123,peak2z_length,Mediterranean California,3
T_max_c_jfm,4.839889035340643,peak2z_length,Mediterranean California,3
T_max_c_amj,8.0621240121247,peak2z_length,Mediterranean California,3
swe_mm_cy,3.574890805505809,peak2z_length,Mediterranean California,3
swe_mm_jas,-1.0010015025043828,peak2z_length,Mediterranean California,3
swe_mm_ond,2.0693044236992013,peak2z_length,Mediterranean California,3
swe_mm_jfm,2.823033734812683,peak2z_length,Mediterranean California,3
swe_mm_amj,1.0117260502102747,peak2z_length,Mediterranean California,3
p.pet_cy,5.2102127729833105,peak2z_length,Mediterranean California,3
swe.p_cy,6.090749140494109,peak2z_length,Mediterranean California,3
p.pet_jfm,4.571112868315367,peak2z_length,Mediterranean California,3
swe.p_jfm,1.9990712085823497,peak2z_length,Mediterranean California,3
p.pet_amj,1.3823112952190197,peak2z_length,Mediterranean California,3
swe.p_amj,3.652344445769805,peak2z_length,Mediterranean California,3
p.pet_jas,3.405486098344626,peak2z_length,Mediterranean California,3
swe.p_jas,0,peak2z_length,Mediterranean California,3
p.pet_ond,7.84207576072172,peak2z_length,Mediterranean California,3
swe.p_ond,3.439437078840629,peak2z_length,Mediterranean California,3
p_mm_cy.previous,3.519681417632441,peak2z_length,Mediterranean California,3
p_mm_jas.previous,3.0293487909284695,peak2z_length,Mediterranean California,3
p_mm_ond.previous,1.8193344916570264,peak2z_length,Mediterranean California,3
p_mm_jfm.previous,4.254398408986478,peak2z_length,Mediterranean California,3
p_mm_amj.previous,-0.5726328013989727,peak2z_length,Mediterranean California,3
pet_mm_cy.previous,4.622532537248272,peak2z_length,Mediterranean California,3
pet_mm_jas.previous,5.507413021240713,peak2z_length,Mediterranean California,3
pet_mm_ond.previous,6.321412414001321,peak2z_length,Mediterranean California,3
pet_mm_jfm.previous,3.204071393394205,peak2z_length,Mediterranean California,3
pet_mm_amj.previous,3.781843263903301,peak2z_length,Mediterranean California,3
T_max_c_cy.previous,5.796741961027264,peak2z_length,Mediterranean California,3
T_max_c_jas.previous,6.498869237617533,peak2z_length,Mediterranean California,3
T_max_c_ond.previous,5.747309860661539,peak2z_length,Mediterranean California,3
T_max_c_jfm.previous,2.7808104746814073,peak2z_length,Mediterranean California,3
T_max_c_amj.previous,3.8815047321967664,peak2z_length,Mediterranean California,3
swe_mm_cy.previous,3.7631598565268147,peak2z_length,Mediterranean California,3
swe_mm_jas.previous,0,peak2z_length,Mediterranean California,3
swe_mm_ond.previous,6.037944391789066,peak2z_length,Mediterranean California,3
swe_mm_jfm.previous,3.99187562403945,peak2z_length,Mediterranean California,3
swe_mm_amj.previous,-1.5298522001186992,peak2z_length,Mediterranean California,3
p.pet_cy.previous,4.634974691317417,peak2z_length,Mediterranean California,3
swe.p_cy.previous,4.674988070259897,peak2z_length,Mediterranean California,3
p.pet_jfm.previous,4.183733240925823,peak2z_length,Mediterranean California,3
swe.p_jfm.previous,5.684209432268503,peak2z_length,Mediterranean California,3
p.pet_amj.previous,3.2099365449918906,peak2z_length,Mediterranean California,3
swe.p_amj.previous,4.9751819812781,peak2z_length,Mediterranean California,3
p.pet_jas.previous,3.1119881262253966,peak2z_length,Mediterranean California,3
swe.p_jas.previous,0,peak2z_length,Mediterranean California,3
p.pet_ond.previous,2.8623137609098066,peak2z_length,Mediterranean California,3
swe.p_ond.previous,4.645141539997491,peak2z_length,Mediterranean California,3
dams_n,3.5155233686977057,peak2z_length,Mediterranean California,3
maxstorage_af,4.021213341219115,peak2z_length,Mediterranean California,3
normstorage_af,2.7036334659303214,peak2z_length,Mediterranean California,3
majordams_n,2.3894867476595114,peak2z_length,Mediterranean California,3
wuse_mm,15.377697678856883,peak2z_length,Mediterranean California,3
irrig_prc,11.56251302014373,peak2z_length,Mediterranean California,3
lulc_water_prc,7.3954622828712555,peak2z_length,Mediterranean California,3
lulc_dev_prc,9.715488452762381,peak2z_length,Mediterranean California,3
lulc_wetland_prc,5.797688611830692,peak2z_length,Mediterranean California,3
lulc_forest_prc,12.574543286253103,peak2z_length,Mediterranean California,3
lulc_barren_prc,13.245309543157102,peak2z_length,Mediterranean California,3
lulc_grass_prc,8.613574296052576,peak2z_length,Mediterranean California,3
lulc_ag_prc,9.18469275654869,peak2z_length,Mediterranean California,3
drain_sqkm,9.853879785100844,peak2z_length,Mediterranean California,3
elev_mean_m_basin,5.643980041548704,peak2z_length,Mediterranean California,3
slope_pct,5.520471574732368,peak2z_length,Mediterranean California,3
awcave,5.352250818229425,peak2z_length,Mediterranean California,3
permave,7.751372537959327,peak2z_length,Mediterranean California,3
topwet,10.992861079792311,peak2z_length,Mediterranean California,3
depth_bedrock_m,8.591717020941475,peak2z_length,Mediterranean California,3
porosity,5.801107791324667,peak2z_length,Mediterranean California,3
storage_m,6.631030160344779,peak2z_length,Mediterranean California,3
clayave,5.615011161127244,peak2z_length,Mediterranean California,3
siltave,4.8684038369132105,peak2z_length,Mediterranean California,3
