mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric
8,850,18,rsq,standard,0.15070663493600556,5,0.05426850830848492,Model372,zeroflowfirst
8,1050,18,mae,standard,0.14566555508003134,5,0.004493442598107898,Model373,zeroflowfirst
8,1050,18,rmse,standard,0.18555558169914807,5,0.0060687551143081536,Model373,zeroflowfirst
8,1050,18,rsq,standard,0.1499885140616225,5,0.05338864345490723,Model373,zeroflowfirst
8,1250,18,mae,standard,0.145752742480115,5,0.004613334665614495,Model374,zeroflowfirst
8,1250,18,rmse,standard,0.18556368087811936,5,0.006018289841024116,Model374,zeroflowfirst
8,1250,18,rsq,standard,0.14856224227586057,5,0.05220407167572908,Model374,zeroflowfirst
8,1450,18,mae,standard,0.14555057616277395,5,0.004469934872840565,Model375,zeroflowfirst
8,1450,18,rmse,standard,0.1854270041730477,5,0.005861786946655892,Model375,zeroflowfirst
8,1450,18,rsq,standard,0.1500200926676927,5,0.05141060295103307,Model375,zeroflowfirst
8,1650,18,mae,standard,0.14545400401450279,5,0.004543016670974556,Model376,zeroflowfirst
8,1650,18,rmse,standard,0.18515810007718045,5,0.005943330769482419,Model376,zeroflowfirst
8,1650,18,rsq,standard,0.15270077502648932,5,0.05324453809935314,Model376,zeroflowfirst
10,250,18,mae,standard,0.1457193351717793,5,0.004930668604783793,Model377,zeroflowfirst
10,250,18,rmse,standard,0.18578303982552263,5,0.006097783923643461,Model377,zeroflowfirst
10,250,18,rsq,standard,0.14845282803874155,5,0.05123286234462089,Model377,zeroflowfirst
10,450,18,mae,standard,0.14566313227768815,5,0.004347755641665386,Model378,zeroflowfirst
10,450,18,rmse,standard,0.1856189586576265,5,0.005652092381751278,Model378,zeroflowfirst
10,450,18,rsq,standard,0.14832043933214994,5,0.04851091885038772,Model378,zeroflowfirst
10,650,18,mae,standard,0.14569611916313224,5,0.004571624131187753,Model379,zeroflowfirst
10,650,18,rmse,standard,0.18561927498115355,5,0.005839821882186493,Model379,zeroflowfirst
10,650,18,rsq,standard,0.14876598805222738,5,0.050212743029660105,Model379,zeroflowfirst
10,850,18,mae,standard,0.14562940472732314,5,0.004553706386236136,Model380,zeroflowfirst
10,850,18,rmse,standard,0.18561811247247556,5,0.005934622848051606,Model380,zeroflowfirst
10,850,18,rsq,standard,0.1488580673762429,5,0.05115646463412494,Model380,zeroflowfirst
10,1050,18,mae,standard,0.14559795810468235,5,0.004700844986576243,Model381,zeroflowfirst
10,1050,18,rmse,standard,0.18562589045755648,5,0.006032289229887579,Model381,zeroflowfirst
10,1050,18,rsq,standard,0.15037101145122114,5,0.051851652863184085,Model381,zeroflowfirst
10,1250,18,mae,standard,0.14513650122282257,5,0.004658303072093472,Model382,zeroflowfirst
10,1250,18,rmse,standard,0.18512844320174154,5,0.006028448183238427,Model382,zeroflowfirst
10,1250,18,rsq,standard,0.15270150040254615,5,0.05279188871279396,Model382,zeroflowfirst
10,1450,18,mae,standard,0.14548109358390504,5,0.004553724289126269,Model383,zeroflowfirst
10,1450,18,rmse,standard,0.18526387490464558,5,0.0060413013171184676,Model383,zeroflowfirst
10,1450,18,rsq,standard,0.15079042249680016,5,0.05157486651267835,Model383,zeroflowfirst
10,1650,18,mae,standard,0.14571685786208222,5,0.004580300557440103,Model384,zeroflowfirst
10,1650,18,rmse,standard,0.18540096219195534,5,0.005938168195045979,Model384,zeroflowfirst
10,1650,18,rsq,standard,0.14948410309053495,5,0.049438648423390866,Model384,zeroflowfirst
1,250,21,mae,standard,0.1436756703219582,5,0.0030461987417911727,Model385,zeroflowfirst
1,250,21,rmse,standard,0.1839154281136511,5,0.004227082586617042,Model385,zeroflowfirst
1,250,21,rsq,standard,0.15479171861367613,5,0.0473339490596961,Model385,zeroflowfirst
1,450,21,mae,standard,0.1441371906770297,5,0.003121523819858497,Model386,zeroflowfirst
1,450,21,rmse,standard,0.18395491238551087,5,0.004558174110265647,Model386,zeroflowfirst
1,450,21,rsq,standard,0.155223662290756,5,0.045932756188003215,Model386,zeroflowfirst
1,650,21,mae,standard,0.14426631416158592,5,0.0033408192868385382,Model387,zeroflowfirst
1,650,21,rmse,standard,0.1842090111017343,5,0.004564251450302155,Model387,zeroflowfirst
1,650,21,rsq,standard,0.15281906197268535,5,0.04673415759928637,Model387,zeroflowfirst
1,850,21,mae,standard,0.1447236985724875,5,0.0031550590187847003,Model388,zeroflowfirst
1,850,21,rmse,standard,0.18450216880107642,5,0.004599123025429253,Model388,zeroflowfirst
1,850,21,rsq,standard,0.15091036012563455,5,0.04602602749242256,Model388,zeroflowfirst
1,1050,21,mae,standard,0.14417609585297866,5,0.003355105568691695,Model389,zeroflowfirst
1,1050,21,rmse,standard,0.18404289780096764,5,0.004633996176721972,Model389,zeroflowfirst
1,1050,21,rsq,standard,0.15517673173876204,5,0.04591521408704493,Model389,zeroflowfirst
1,1250,21,mae,standard,0.14452632996575968,5,0.003198701275346789,Model390,zeroflowfirst
1,1250,21,rmse,standard,0.18412017662748176,5,0.0045780871348536315,Model390,zeroflowfirst
1,1250,21,rsq,standard,0.15547897383083792,5,0.04787854493032523,Model390,zeroflowfirst
1,1450,21,mae,standard,0.1441433167372031,5,0.0033910026871373463,Model391,zeroflowfirst
1,1450,21,rmse,standard,0.18375622986272314,5,0.004593841886223775,Model391,zeroflowfirst
1,1450,21,rsq,standard,0.1584780275610577,5,0.04849509795233941,Model391,zeroflowfirst
1,1650,21,mae,standard,0.14424761748769974,5,0.00352956750984038,Model392,zeroflowfirst
1,1650,21,rmse,standard,0.1840743017945363,5,0.00477879964167793,Model392,zeroflowfirst
1,1650,21,rsq,standard,0.1562875805053003,5,0.05077625018128345,Model392,zeroflowfirst
2,250,21,mae,standard,0.14527754278851276,5,0.003221297899981754,Model393,zeroflowfirst
2,250,21,rmse,standard,0.18449173444635147,5,0.004562121737846729,Model393,zeroflowfirst
2,250,21,rsq,standard,0.15279441372346,5,0.04834602970165169,Model393,zeroflowfirst
2,450,21,mae,standard,0.144519751400045,5,0.003872108241865564,Model394,zeroflowfirst
2,450,21,rmse,standard,0.18449586892014114,5,0.005088773225317717,Model394,zeroflowfirst
2,450,21,rsq,standard,0.15331968300219564,5,0.04929933624033433,Model394,zeroflowfirst
2,650,21,mae,standard,0.1447519463764756,5,0.0039008541309058877,Model395,zeroflowfirst
2,650,21,rmse,standard,0.18467782778652506,5,0.005210012686438553,Model395,zeroflowfirst
2,650,21,rsq,standard,0.15144685545044553,5,0.05140709483599771,Model395,zeroflowfirst
2,850,21,mae,standard,0.14473134680460928,5,0.003741286650841461,Model396,zeroflowfirst
2,850,21,rmse,standard,0.18464915251470776,5,0.005045454191939322,Model396,zeroflowfirst
2,850,21,rsq,standard,0.15192730019992287,5,0.04918172335803425,Model396,zeroflowfirst
2,1050,21,mae,standard,0.14506573979262583,5,0.0034039572716393672,Model397,zeroflowfirst
2,1050,21,rmse,standard,0.18455149678604887,5,0.004703677349693646,Model397,zeroflowfirst
2,1050,21,rsq,standard,0.15147049958359562,5,0.04689177646503846,Model397,zeroflowfirst
2,1250,21,mae,standard,0.14487726665934536,5,0.0036333694158507987,Model398,zeroflowfirst
2,1250,21,rmse,standard,0.1843173868293801,5,0.004860971203146124,Model398,zeroflowfirst
2,1250,21,rsq,standard,0.15430171258084024,5,0.04876900600210414,Model398,zeroflowfirst
2,1450,21,mae,standard,0.14434637160266614,5,0.003587424559887081,Model399,zeroflowfirst
2,1450,21,rmse,standard,0.18403254518190656,5,0.004888052580226599,Model399,zeroflowfirst
2,1450,21,rsq,standard,0.15590781955679772,5,0.04726948262184359,Model399,zeroflowfirst
2,1650,21,mae,standard,0.1445189439393813,5,0.0036335124692446832,Model400,zeroflowfirst
2,1650,21,rmse,standard,0.18417686026647248,5,0.004778712976091351,Model400,zeroflowfirst
2,1650,21,rsq,standard,0.15466582350510577,5,0.04672444140538446,Model400,zeroflowfirst
3,250,21,mae,standard,0.1453032875654916,5,0.003932632992513243,Model401,zeroflowfirst
3,250,21,rmse,standard,0.18478633519601922,5,0.005138421661512753,Model401,zeroflowfirst
3,250,21,rsq,standard,0.15132443782640057,5,0.04857002333770367,Model401,zeroflowfirst
3,450,21,mae,standard,0.14530202350704782,5,0.0038593863862866635,Model402,zeroflowfirst
3,450,21,rmse,standard,0.18503204055455383,5,0.004919019149465905,Model402,zeroflowfirst
3,450,21,rsq,standard,0.14788203168935954,5,0.04625570152828175,Model402,zeroflowfirst
3,650,21,mae,standard,0.14483477327654778,5,0.003910183263479124,Model403,zeroflowfirst
3,650,21,rmse,standard,0.18465026661865427,5,0.005108350736519399,Model403,zeroflowfirst
3,650,21,rsq,standard,0.1526631221439003,5,0.05014059754414218,Model403,zeroflowfirst
3,850,21,mae,standard,0.14513920284019394,5,0.004125582642657476,Model404,zeroflowfirst
3,850,21,rmse,standard,0.18488852747974946,5,0.005351023953462078,Model404,zeroflowfirst
3,850,21,rsq,standard,0.1495508266522953,5,0.04912637646908938,Model404,zeroflowfirst
3,1050,21,mae,standard,0.14475192537631645,5,0.003978944919762999,Model405,zeroflowfirst
3,1050,21,rmse,standard,0.1844864664525445,5,0.005209132134318791,Model405,zeroflowfirst
3,1050,21,rsq,standard,0.15434381890988505,5,0.049266967768040855,Model405,zeroflowfirst
3,1250,21,mae,standard,0.14476459088171062,5,0.003973585435113317,Model406,zeroflowfirst
3,1250,21,rmse,standard,0.1844904227071154,5,0.005241682904987498,Model406,zeroflowfirst
3,1250,21,rsq,standard,0.15397773873732312,5,0.05009756777090866,Model406,zeroflowfirst
3,1450,21,mae,standard,0.14469761975287065,5,0.003981137241251673,Model407,zeroflowfirst
3,1450,21,rmse,standard,0.1844651446219156,5,0.005181292482560844,Model407,zeroflowfirst
3,1450,21,rsq,standard,0.15429962303009576,5,0.049832470846718165,Model407,zeroflowfirst
3,1650,21,mae,standard,0.14499355299155495,5,0.004006879875954934,Model408,zeroflowfirst
3,1650,21,rmse,standard,0.1844997522337787,5,0.005261659533635148,Model408,zeroflowfirst
3,1650,21,rsq,standard,0.1538483991975636,5,0.04897762576518908,Model408,zeroflowfirst
4,250,21,mae,standard,0.1452495783009851,5,0.004034680200600155,Model409,zeroflowfirst
4,250,21,rmse,standard,0.18521198279098977,5,0.005461922086563775,Model409,zeroflowfirst
4,250,21,rsq,standard,0.1471946986122108,5,0.04834637966013808,Model409,zeroflowfirst
4,450,21,mae,standard,0.1456940663478431,5,0.004119887599588303,Model410,zeroflowfirst
4,450,21,rmse,standard,0.1854813161548018,5,0.0053742961289988695,Model410,zeroflowfirst
4,450,21,rsq,standard,0.14601158775863027,5,0.048429034287957064,Model410,zeroflowfirst
4,650,21,mae,standard,0.14471563391841855,5,0.004107493113071351,Model411,zeroflowfirst
4,650,21,rmse,standard,0.18420781816299864,5,0.005426555958215692,Model411,zeroflowfirst
4,650,21,rsq,standard,0.15674079434664873,5,0.05092362646741452,Model411,zeroflowfirst
4,850,21,mae,standard,0.14485238383300586,5,0.004214175349469778,Model412,zeroflowfirst
4,850,21,rmse,standard,0.18472860859036092,5,0.005524499127362207,Model412,zeroflowfirst
4,850,21,rsq,standard,0.15317282339043,5,0.050387135140427156,Model412,zeroflowfirst
4,1050,21,mae,standard,0.14468616206365004,5,0.004103645225288079,Model413,zeroflowfirst
4,1050,21,rmse,standard,0.18461875847691242,5,0.005336904913989337,Model413,zeroflowfirst
4,1050,21,rsq,standard,0.1530870203212597,5,0.04977147482229004,Model413,zeroflowfirst
4,1250,21,mae,standard,0.14512128926453757,5,0.004190569980183218,Model414,zeroflowfirst
4,1250,21,rmse,standard,0.18499128705287007,5,0.0053822054026361425,Model414,zeroflowfirst
4,1250,21,rsq,standard,0.15099609914819323,5,0.05008833883991563,Model414,zeroflowfirst
4,1450,21,mae,standard,0.14493446527242262,5,0.003973264133982592,Model415,zeroflowfirst
4,1450,21,rmse,standard,0.18471683904040404,5,0.005306568613987959,Model415,zeroflowfirst
4,1450,21,rsq,standard,0.15226122388636973,5,0.04965636620577363,Model415,zeroflowfirst
4,1650,21,mae,standard,0.14524196758740204,5,0.004131129999479192,Model416,zeroflowfirst
4,1650,21,rmse,standard,0.18517981335678008,5,0.00531621489738046,Model416,zeroflowfirst
4,1650,21,rsq,standard,0.14978558996557603,5,0.05081999918966352,Model416,zeroflowfirst
6,250,21,mae,standard,0.14543236126752382,5,0.004826158865698972,Model417,zeroflowfirst
6,250,21,rmse,standard,0.1850694524133697,5,0.005732402578034567,Model417,zeroflowfirst
6,250,21,rsq,standard,0.1525721970619546,5,0.049228574663702944,Model417,zeroflowfirst
6,450,21,mae,standard,0.14585333974184717,5,0.004371642317073361,Model418,zeroflowfirst
6,450,21,rmse,standard,0.18551671646382384,5,0.005519722905522107,Model418,zeroflowfirst
6,450,21,rsq,standard,0.14866102222088168,5,0.0506282510353036,Model418,zeroflowfirst
6,650,21,mae,standard,0.14538966204755027,5,0.004267456689687164,Model419,zeroflowfirst
6,650,21,rmse,standard,0.18507931765627486,5,0.005478421340048989,Model419,zeroflowfirst
6,650,21,rsq,standard,0.15164221169491632,5,0.04836709528821493,Model419,zeroflowfirst
6,850,21,mae,standard,0.1454283466756668,5,0.004406871282464193,Model420,zeroflowfirst
6,850,21,rmse,standard,0.18535220366415484,5,0.005670766826958754,Model420,zeroflowfirst
6,850,21,rsq,standard,0.14894003647583168,5,0.05056874883673606,Model420,zeroflowfirst
6,1050,21,mae,standard,0.14548580844005496,5,0.004405967964617438,Model421,zeroflowfirst
6,1050,21,rmse,standard,0.18522057059744235,5,0.005688877814118774,Model421,zeroflowfirst
6,1050,21,rsq,standard,0.15146207292087668,5,0.05163053038781039,Model421,zeroflowfirst
6,1250,21,mae,standard,0.14579801066999407,5,0.004239113201531611,Model422,zeroflowfirst
6,1250,21,rmse,standard,0.1856901665895176,5,0.005559439673269834,Model422,zeroflowfirst
6,1250,21,rsq,standard,0.14677929123193506,5,0.049754148451300266,Model422,zeroflowfirst
6,1450,21,mae,standard,0.1453779304071152,5,0.004449953147128596,Model423,zeroflowfirst
6,1450,21,rmse,standard,0.18526103298998686,5,0.005792779403918488,Model423,zeroflowfirst
6,1450,21,rsq,standard,0.15026368540249374,5,0.051399270854343024,Model423,zeroflowfirst
6,1650,21,mae,standard,0.14566174104156215,5,0.004265513704740447,Model424,zeroflowfirst
6,1650,21,rmse,standard,0.1853011245437494,5,0.005469912664519977,Model424,zeroflowfirst
6,1650,21,rsq,standard,0.14935406845824306,5,0.05091956747206134,Model424,zeroflowfirst
7,250,21,mae,standard,0.14592166961924113,5,0.004204536218945364,Model425,zeroflowfirst
7,250,21,rmse,standard,0.18575270675828667,5,0.005362830276994574,Model425,zeroflowfirst
7,250,21,rsq,standard,0.14619983713438967,5,0.047370568854789165,Model425,zeroflowfirst
7,450,21,mae,standard,0.14575419429295552,5,0.004792332549846591,Model426,zeroflowfirst
7,450,21,rmse,standard,0.18583053566257965,5,0.006230785054703401,Model426,zeroflowfirst
7,450,21,rsq,standard,0.14866750373689333,5,0.055922797198505965,Model426,zeroflowfirst
7,650,21,mae,standard,0.14607624857749033,5,0.004170041616984865,Model427,zeroflowfirst
7,650,21,rmse,standard,0.18592299855174169,5,0.005450096134272753,Model427,zeroflowfirst
7,650,21,rsq,standard,0.1438315471688141,5,0.049103382665838684,Model427,zeroflowfirst
7,850,21,mae,standard,0.14530251234445005,5,0.004649855729106813,Model428,zeroflowfirst
7,850,21,rmse,standard,0.18489706454156987,5,0.005913875492698724,Model428,zeroflowfirst
7,850,21,rsq,standard,0.1535488548686205,5,0.052797436584581754,Model428,zeroflowfirst
7,1050,21,mae,standard,0.14552588535920205,5,0.00455751007574058,Model429,zeroflowfirst
7,1050,21,rmse,standard,0.1851782672144236,5,0.005893502615345564,Model429,zeroflowfirst
7,1050,21,rsq,standard,0.1512313704766099,5,0.05135248089941454,Model429,zeroflowfirst
7,1250,21,mae,standard,0.14572248691808742,5,0.004377481708401633,Model430,zeroflowfirst
7,1250,21,rmse,standard,0.18510766526585012,5,0.0057315988419546025,Model430,zeroflowfirst
7,1250,21,rsq,standard,0.15170998247837905,5,0.05127057476124169,Model430,zeroflowfirst
7,1450,21,mae,standard,0.14572855950249963,5,0.0044278788472379245,Model431,zeroflowfirst
7,1450,21,rmse,standard,0.18551999816141884,5,0.005688894668391696,Model431,zeroflowfirst
7,1450,21,rsq,standard,0.14858040312747242,5,0.05080208602985018,Model431,zeroflowfirst
7,1650,21,mae,standard,0.14515080919592058,5,0.004322479638815805,Model432,zeroflowfirst
7,1650,21,rmse,standard,0.18524474711063138,5,0.0055826520151599215,Model432,zeroflowfirst
7,1650,21,rsq,standard,0.15074371201506703,5,0.051038528774055576,Model432,zeroflowfirst
8,250,21,mae,standard,0.14561168033053193,5,0.004653576747840547,Model433,zeroflowfirst
8,250,21,rmse,standard,0.1855981182390512,5,0.005778303550322952,Model433,zeroflowfirst
8,250,21,rsq,standard,0.14615338783566623,5,0.04971140611323875,Model433,zeroflowfirst
8,450,21,mae,standard,0.14590784889932382,5,0.004468980240545977,Model434,zeroflowfirst
8,450,21,rmse,standard,0.18556155140721978,5,0.005789681728253111,Model434,zeroflowfirst
8,450,21,rsq,standard,0.1476981083936296,5,0.05052109487164591,Model434,zeroflowfirst
8,650,21,mae,standard,0.14526718920381457,5,0.004345906969052057,Model435,zeroflowfirst
8,650,21,rmse,standard,0.18547760222629503,5,0.0057529639657254855,Model435,zeroflowfirst
8,650,21,rsq,standard,0.14890869515425031,5,0.050278239626367204,Model435,zeroflowfirst
8,850,21,mae,standard,0.14551330646648064,5,0.004402669762429462,Model436,zeroflowfirst
8,850,21,rmse,standard,0.18524285493549325,5,0.005607396200318074,Model436,zeroflowfirst
8,850,21,rsq,standard,0.15021937506655178,5,0.0487486363084405,Model436,zeroflowfirst
8,1050,21,mae,standard,0.14550061549396465,5,0.004245428624958256,Model437,zeroflowfirst
8,1050,21,rmse,standard,0.18561863904685463,5,0.005685026395089119,Model437,zeroflowfirst
8,1050,21,rsq,standard,0.14769744323071163,5,0.049966607432622656,Model437,zeroflowfirst
8,1250,21,mae,standard,0.14555467371728947,5,0.004525348422157835,Model438,zeroflowfirst
8,1250,21,rmse,standard,0.18537080048219728,5,0.005753053381261547,Model438,zeroflowfirst
8,1250,21,rsq,standard,0.1503599838086506,5,0.05094995511922311,Model438,zeroflowfirst
8,1450,21,mae,standard,0.14542259531463017,5,0.00452437667229498,Model439,zeroflowfirst
8,1450,21,rmse,standard,0.18527107671351137,5,0.005880256285065232,Model439,zeroflowfirst
8,1450,21,rsq,standard,0.14965302136219683,5,0.050885434449213306,Model439,zeroflowfirst
8,1650,21,mae,standard,0.14584334916098643,5,0.0045349412640891635,Model440,zeroflowfirst
8,1650,21,rmse,standard,0.18562510534850338,5,0.005816028148577876,Model440,zeroflowfirst
8,1650,21,rsq,standard,0.14843427982483962,5,0.05162779537623257,Model440,zeroflowfirst
10,250,21,mae,standard,0.14567094060444977,5,0.004575720371128601,Model441,zeroflowfirst
10,250,21,rmse,standard,0.1852314505657965,5,0.005658102351622414,Model441,zeroflowfirst
10,250,21,rsq,standard,0.1516459014854249,5,0.0520446663135495,Model441,zeroflowfirst
10,450,21,mae,standard,0.14569535100344683,5,0.0047572785666764,Model442,zeroflowfirst
10,450,21,rmse,standard,0.1855091933582393,5,0.006092140243695933,Model442,zeroflowfirst
10,450,21,rsq,standard,0.14911362694696112,5,0.05294672319553443,Model442,zeroflowfirst
10,650,21,mae,standard,0.1454941033652379,5,0.004720143611836165,Model443,zeroflowfirst
10,650,21,rmse,standard,0.18544225751785487,5,0.005828961250491505,Model443,zeroflowfirst
10,650,21,rsq,standard,0.14976109294193518,5,0.05150086743138598,Model443,zeroflowfirst
10,850,21,mae,standard,0.1452972870976456,5,0.00444016295171742,Model444,zeroflowfirst
10,850,21,rmse,standard,0.18550182468578452,5,0.005621427998326998,Model444,zeroflowfirst
10,850,21,rsq,standard,0.14828972186294936,5,0.049283629525888266,Model444,zeroflowfirst
10,1050,21,mae,standard,0.14566790959743622,5,0.004703838477394546,Model445,zeroflowfirst
10,1050,21,rmse,standard,0.18575162079837315,5,0.006094965317360226,Model445,zeroflowfirst
10,1050,21,rsq,standard,0.14896488183433976,5,0.05270866605351205,Model445,zeroflowfirst
10,1250,21,mae,standard,0.14589375506073574,5,0.004489527944187241,Model446,zeroflowfirst
10,1250,21,rmse,standard,0.18565652285568177,5,0.0057229057856869854,Model446,zeroflowfirst
10,1250,21,rsq,standard,0.1478469760658529,5,0.04968669464510572,Model446,zeroflowfirst
10,1450,21,mae,standard,0.1456999918021183,5,0.004444768164516494,Model447,zeroflowfirst
10,1450,21,rmse,standard,0.185518182741556,5,0.005802848836474248,Model447,zeroflowfirst
10,1450,21,rsq,standard,0.1486340056066236,5,0.0499820758941908,Model447,zeroflowfirst
10,1650,21,mae,standard,0.14567605432714534,5,0.004337920855170142,Model448,zeroflowfirst
10,1650,21,rmse,standard,0.1856417956555908,5,0.005693025001845713,Model448,zeroflowfirst
10,1650,21,rsq,standard,0.14718602166468722,5,0.04958935681864883,Model448,zeroflowfirst
1,250,25,mae,standard,0.14430678707809025,5,0.003066068242554162,Model449,zeroflowfirst
1,250,25,rmse,standard,0.18409122744399142,5,0.004477988375634798,Model449,zeroflowfirst
1,250,25,rsq,standard,0.15412551002558342,5,0.04728956738437189,Model449,zeroflowfirst
1,450,25,mae,standard,0.14398582280637426,5,0.0034699296404790162,Model450,zeroflowfirst
1,450,25,rmse,standard,0.1839302204327986,5,0.004648717861160788,Model450,zeroflowfirst
1,450,25,rsq,standard,0.15571376327155975,5,0.046542568355308546,Model450,zeroflowfirst
1,650,25,mae,standard,0.1440154113408072,5,0.0030479896044380435,Model451,zeroflowfirst
1,650,25,rmse,standard,0.1840861149704129,5,0.004437416671374569,Model451,zeroflowfirst
1,650,25,rsq,standard,0.15420466777965125,5,0.04649712668455069,Model451,zeroflowfirst
1,850,25,mae,standard,0.14412310241110393,5,0.003194122780907163,Model452,zeroflowfirst
1,850,25,rmse,standard,0.18388904794406144,5,0.004437182893193145,Model452,zeroflowfirst
1,850,25,rsq,standard,0.15723837557785592,5,0.04842358911085045,Model452,zeroflowfirst
1,1050,25,mae,standard,0.14423246802457493,5,0.003181518097920209,Model453,zeroflowfirst
1,1050,25,rmse,standard,0.1838606773611137,5,0.00445960279546828,Model453,zeroflowfirst
1,1050,25,rsq,standard,0.1573158990597262,5,0.04702865247901908,Model453,zeroflowfirst
1,1250,25,mae,standard,0.14405722388695724,5,0.0031162013109455756,Model454,zeroflowfirst
1,1250,25,rmse,standard,0.1837521500671911,5,0.004357262845130105,Model454,zeroflowfirst
1,1250,25,rsq,standard,0.15812737028316526,5,0.04706086636768718,Model454,zeroflowfirst
1,1450,25,mae,standard,0.14446027481324425,5,0.003174435080606597,Model455,zeroflowfirst
1,1450,25,rmse,standard,0.18415229989411802,5,0.0044838311291206506,Model455,zeroflowfirst
1,1450,25,rsq,standard,0.1536857653193311,5,0.0456921399594877,Model455,zeroflowfirst
1,1650,25,mae,standard,0.1444530981802479,5,0.00330437083355614,Model456,zeroflowfirst
1,1650,25,rmse,standard,0.18405488096403855,5,0.004480943817296204,Model456,zeroflowfirst
1,1650,25,rsq,standard,0.15626949753954963,5,0.048145988250835235,Model456,zeroflowfirst
2,250,25,mae,standard,0.14510480216087468,5,0.0034589134413913524,Model457,zeroflowfirst
2,250,25,rmse,standard,0.18485225926829943,5,0.004774136349050516,Model457,zeroflowfirst
2,250,25,rsq,standard,0.1464373125784091,5,0.04335222137669412,Model457,zeroflowfirst
2,450,25,mae,standard,0.14417339396981935,5,0.003642190467392034,Model458,zeroflowfirst
2,450,25,rmse,standard,0.18375653494531424,5,0.004959183793216266,Model458,zeroflowfirst
2,450,25,rsq,standard,0.1580583857242203,5,0.04957556206536505,Model458,zeroflowfirst
2,650,25,mae,standard,0.14448323952082234,5,0.00346609191683972,Model459,zeroflowfirst
2,650,25,rmse,standard,0.18406743679952894,5,0.004908367559382213,Model459,zeroflowfirst
2,650,25,rsq,standard,0.15602255032381485,5,0.04822975612375756,Model459,zeroflowfirst
2,850,25,mae,standard,0.1447081079300308,5,0.0037713512574102637,Model460,zeroflowfirst
2,850,25,rmse,standard,0.18448223158568278,5,0.0048594330489032025,Model460,zeroflowfirst
2,850,25,rsq,standard,0.15181018354429718,5,0.04801128642096054,Model460,zeroflowfirst
2,1050,25,mae,standard,0.1444932395824947,5,0.003650619432102635,Model461,zeroflowfirst
2,1050,25,rmse,standard,0.18438611354975867,5,0.00487917819501319,Model461,zeroflowfirst
2,1050,25,rsq,standard,0.15279011526022132,5,0.0482890594041762,Model461,zeroflowfirst
2,1250,25,mae,standard,0.14456275938144988,5,0.003555627091355054,Model462,zeroflowfirst
2,1250,25,rmse,standard,0.18445000367429187,5,0.004811345092564091,Model462,zeroflowfirst
2,1250,25,rsq,standard,0.152743462011079,5,0.04695814533839076,Model462,zeroflowfirst
2,1450,25,mae,standard,0.14467169393726856,5,0.003452155450878733,Model463,zeroflowfirst
2,1450,25,rmse,standard,0.18442822235617987,5,0.004759306169745247,Model463,zeroflowfirst
2,1450,25,rsq,standard,0.15169137824646317,5,0.04605906866622581,Model463,zeroflowfirst
2,1650,25,mae,standard,0.14467388171693943,5,0.003619039148373697,Model464,zeroflowfirst
2,1650,25,rmse,standard,0.1844644638500164,5,0.004941163469126887,Model464,zeroflowfirst
2,1650,25,rsq,standard,0.15169591868847235,5,0.04781807047720884,Model464,zeroflowfirst
3,250,25,mae,standard,0.14458039233492695,5,0.003943242853746336,Model465,zeroflowfirst
3,250,25,rmse,standard,0.18418029569077968,5,0.0051093525718004336,Model465,zeroflowfirst
3,250,25,rsq,standard,0.1555683414370416,5,0.049347230053678685,Model465,zeroflowfirst
3,450,25,mae,standard,0.14512847484171587,5,0.0036656394585090056,Model466,zeroflowfirst
3,450,25,rmse,standard,0.1849366516151396,5,0.004928864713834018,Model466,zeroflowfirst
3,450,25,rsq,standard,0.14984202631015267,5,0.04731562438129769,Model466,zeroflowfirst
3,650,25,mae,standard,0.14521336262020373,5,0.003876093846024292,Model467,zeroflowfirst
3,650,25,rmse,standard,0.18505614812847673,5,0.004963707418224258,Model467,zeroflowfirst
3,650,25,rsq,standard,0.14859992341637424,5,0.04810871088111734,Model467,zeroflowfirst
3,850,25,mae,standard,0.14502347109319622,5,0.00378156419251566,Model468,zeroflowfirst
3,850,25,rmse,standard,0.18487390570405196,5,0.005099538054645567,Model468,zeroflowfirst
3,850,25,rsq,standard,0.1507334021247628,5,0.04877261957022577,Model468,zeroflowfirst
3,1050,25,mae,standard,0.1451886380685583,5,0.0037659985659625242,Model469,zeroflowfirst
3,1050,25,rmse,standard,0.18505861408270657,5,0.005002957587235243,Model469,zeroflowfirst
3,1050,25,rsq,standard,0.14883794511442283,5,0.04762446597759404,Model469,zeroflowfirst
3,1250,25,mae,standard,0.14475407252761308,5,0.003761885477389958,Model470,zeroflowfirst
3,1250,25,rmse,standard,0.1846839104403773,5,0.004954020201088267,Model470,zeroflowfirst
3,1250,25,rsq,standard,0.15045643896410915,5,0.04715796681843561,Model470,zeroflowfirst
3,1450,25,mae,standard,0.14486586572744678,5,0.0037430945924855335,Model471,zeroflowfirst
3,1450,25,rmse,standard,0.18465418688552399,5,0.004899045001822917,Model471,zeroflowfirst
3,1450,25,rsq,standard,0.15147423364207785,5,0.04724241955935908,Model471,zeroflowfirst
3,1650,25,mae,standard,0.14496203834601323,5,0.0037175594457572628,Model472,zeroflowfirst
3,1650,25,rmse,standard,0.1848217002884352,5,0.004930997199203583,Model472,zeroflowfirst
3,1650,25,rsq,standard,0.15015240594862522,5,0.04757159822942928,Model472,zeroflowfirst
