predictor,PrcIncMSE,metric,region,iteration
lulc_barren_prc,11.066336618705485,zeroflowfirst,South Great Plains,3
lulc_grass_prc,20.28403544892375,zeroflowfirst,South Great Plains,3
lulc_ag_prc,14.517162284973518,zeroflowfirst,South Great Plains,3
drain_sqkm,13.073096026120274,zeroflowfirst,South Great Plains,3
elev_mean_m_basin,10.37041465484297,zeroflowfirst,South Great Plains,3
slope_pct,14.783464802887412,zeroflowfirst,South Great Plains,3
awcave,10.457619842202845,zeroflowfirst,South Great Plains,3
permave,14.483234535332636,zeroflowfirst,South Great Plains,3
topwet,18.083343110121326,zeroflowfirst,South Great Plains,3
depth_bedrock_m,13.424930057643419,zeroflowfirst,South Great Plains,3
porosity,19.155395670677404,zeroflowfirst,South Great Plains,3
storage_m,11.616377998582527,zeroflowfirst,South Great Plains,3
clayave,10.589667117938987,zeroflowfirst,South Great Plains,3
siltave,11.732482729519164,zeroflowfirst,South Great Plains,3
sandave,16.629944154864383,zeroflowfirst,South Great Plains,3
p_mm_cy,6.784438719859968,zeroflowfirst,South Great Plains,4
p_mm_jas,3.190877910370015,zeroflowfirst,South Great Plains,4
p_mm_ond,7.150895622428229,zeroflowfirst,South Great Plains,4
p_mm_jfm,10.068636426169647,zeroflowfirst,South Great Plains,4
p_mm_amj,13.684111792124995,zeroflowfirst,South Great Plains,4
pet_mm_cy,7.907195736159469,zeroflowfirst,South Great Plains,4
pet_mm_jas,7.922397410620262,zeroflowfirst,South Great Plains,4
pet_mm_ond,8.725007848749309,zeroflowfirst,South Great Plains,4
pet_mm_jfm,8.161171153227972,zeroflowfirst,South Great Plains,4
pet_mm_amj,11.17145800655552,zeroflowfirst,South Great Plains,4
T_max_c_cy,9.836767278183553,zeroflowfirst,South Great Plains,4
T_max_c_jas,10.641901469986342,zeroflowfirst,South Great Plains,4
T_max_c_ond,10.478395185820132,zeroflowfirst,South Great Plains,4
T_max_c_jfm,9.188366676684337,zeroflowfirst,South Great Plains,4
T_max_c_amj,14.364976822946232,zeroflowfirst,South Great Plains,4
swe_mm_cy,6.263107819432955,zeroflowfirst,South Great Plains,4
swe_mm_jas,0.5658553402359625,zeroflowfirst,South Great Plains,4
swe_mm_ond,3.843835625719368,zeroflowfirst,South Great Plains,4
swe_mm_jfm,6.1485450452651,zeroflowfirst,South Great Plains,4
swe_mm_amj,4.699123571215178,zeroflowfirst,South Great Plains,4
p.pet_cy,7.938635033300858,zeroflowfirst,South Great Plains,4
swe.p_cy,7.934166505108233,zeroflowfirst,South Great Plains,4
p.pet_jfm,9.3392582090277525,zeroflowfirst,South Great Plains,4
swe.p_jfm,4.907045087771908,zeroflowfirst,South Great Plains,4
p.pet_amj,13.987046708879605,zeroflowfirst,South Great Plains,4
swe.p_amj,1.0357872742480434,zeroflowfirst,South Great Plains,4
p.pet_jas,5.232031106167069,zeroflowfirst,South Great Plains,4
swe.p_jas,3.3570964683152567,zeroflowfirst,South Great Plains,4
p.pet_ond,9.107464360301307,zeroflowfirst,South Great Plains,4
swe.p_ond,5.958383741292202,zeroflowfirst,South Great Plains,4
p_mm_cy.previous,14.339245189559374,zeroflowfirst,South Great Plains,4
p_mm_jas.previous,6.650726633532367,zeroflowfirst,South Great Plains,4
p_mm_ond.previous,10.998948683609312,zeroflowfirst,South Great Plains,4
p_mm_jfm.previous,11.753587436130463,zeroflowfirst,South Great Plains,4
p_mm_amj.previous,7.032906598065852,zeroflowfirst,South Great Plains,4
pet_mm_cy.previous,11.665173108476683,zeroflowfirst,South Great Plains,4
pet_mm_jas.previous,8.504345990540486,zeroflowfirst,South Great Plains,4
pet_mm_ond.previous,7.749921270472162,zeroflowfirst,South Great Plains,4
pet_mm_jfm.previous,9.463000915525273,zeroflowfirst,South Great Plains,4
pet_mm_amj.previous,10.086664966092947,zeroflowfirst,South Great Plains,4
T_max_c_cy.previous,10.441315278871892,zeroflowfirst,South Great Plains,4
T_max_c_jas.previous,10.762235622927896,zeroflowfirst,South Great Plains,4
T_max_c_ond.previous,10.827671238616142,zeroflowfirst,South Great Plains,4
T_max_c_jfm.previous,10.5724174783949,zeroflowfirst,South Great Plains,4
T_max_c_amj.previous,7.229844080374911,zeroflowfirst,South Great Plains,4
swe_mm_cy.previous,5.519329312165425,zeroflowfirst,South Great Plains,4
swe_mm_jas.previous,-1.5094242328129843,zeroflowfirst,South Great Plains,4
swe_mm_ond.previous,6.836727412979758,zeroflowfirst,South Great Plains,4
swe_mm_jfm.previous,7.246913554753044,zeroflowfirst,South Great Plains,4
swe_mm_amj.previous,4.076535547654208,zeroflowfirst,South Great Plains,4
p.pet_cy.previous,23.98454151438351,zeroflowfirst,South Great Plains,4
swe.p_cy.previous,7.382540889173357,zeroflowfirst,South Great Plains,4
p.pet_jfm.previous,16.41986695509827,zeroflowfirst,South Great Plains,4
swe.p_jfm.previous,9.438733953966265,zeroflowfirst,South Great Plains,4
p.pet_amj.previous,8.812829062579944,zeroflowfirst,South Great Plains,4
